Iteration,Network,Signal,MAC Address
4,"['central', '-79', '38:90:A5:20:20:40']"
4,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
4,"['eduroam', '-80', '38:90:A5:20:20:41']"
4,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
4,"['central', '-83', '38:90:A5:4D:6A:1F']"
4,"['eduroam', '-82', '20:3A:07:85:59:51']"
4,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
4,"['central', '-84', '38:90:A5:20:31:B0']"
4,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
4,"['central', '-81', '20:3A:07:85:59:50']"
4,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
4,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
4,"['Visit-Ed', '-82', '38:90:A5:4D:6A:1C']"
4,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
4,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
4,"['central', '-79', '38:90:A5:5A:11:10']"
4,"['SDP_AT', '-87', '38:90:A5:0D:93:2D']"
4,"['eduroam', '-88', '38:90:A5:0D:93:2E']"
5,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
5,"['SDProbots', '-42', '00:13:21:57:B4:67']"
5,"['central', '-65', '38:90:A5:19:EB:F0']"
5,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
5,"['eduroam', '-35', '38:90:A5:0D:33:31']"
5,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
5,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
5,"['central', '-65', '38:90:A5:19:EB:FF']"
5,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
5,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
5,"['central', '-39', '38:90:A5:0D:33:3F']"
5,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
5,"['SDProbots', '-77', '00:13:21:57:E4:EB']"
5,"['eduroam', '-82', '38:90:A5:5A:11:11']"
5,"['central', '-38', '38:90:A5:0D:33:30']"
5,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
5,"['central', '-77', '38:90:A5:5A:11:1F']"
5,"['central', '-90', '38:90:A5:0D:93:2F']"
5,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
5,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
5,"['central', '-79', '38:90:A5:20:20:40']"
5,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
5,"['eduroam', '-80', '38:90:A5:20:20:41']"
5,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
5,"['central', '-83', '38:90:A5:4D:6A:1F']"
5,"['eduroam', '-82', '20:3A:07:85:59:51']"
5,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
5,"['central', '-84', '38:90:A5:20:31:B0']"
5,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
5,"['central', '-81', '20:3A:07:85:59:50']"
5,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
5,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
5,"['Visit-Ed', '-82', '38:90:A5:4D:6A:1C']"
5,"['eduroam', '-87', '58:F3:9C:BE:03:41']"
5,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
5,"['central', '-82', '38:90:A5:5A:11:10']"
5,"['SDP_AT', '-87', '38:90:A5:0D:93:2D']"
5,"['eduroam', '-89', '38:90:A5:0D:93:2E']"
5,"['SDProbots', '-87', '00:0D:9D:F6:12:77']"
6,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-42', '00:13:21:57:B4:67']"
6,"['central', '-65', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-37', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
6,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
6,"['central', '-65', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
6,"['central', '-38', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
6,"['SDProbots', '-84', '00:13:21:57:E4:EB']"
6,"['eduroam', '-82', '38:90:A5:5A:11:11']"
6,"['central', '-37', '38:90:A5:0D:33:30']"
6,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
6,"['central', '-77', '38:90:A5:5A:11:1F']"
6,"['central', '-89', '38:90:A5:0D:93:2F']"
6,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
6,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
6,"['central', '-79', '38:90:A5:20:20:40']"
6,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
6,"['eduroam', '-80', '38:90:A5:20:20:41']"
6,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
6,"['central', '-83', '38:90:A5:4D:6A:1F']"
6,"['eduroam', '-82', '20:3A:07:85:59:51']"
6,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
6,"['central', '-84', '38:90:A5:20:31:B0']"
6,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
6,"['central', '-81', '20:3A:07:85:59:50']"
6,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
6,"['eduroam', '-84', '38:90:A5:4D:6A:1E']"
6,"['Visit-Ed', '-84', '38:90:A5:4D:6A:1C']"
6,"['eduroam', '-87', '58:F3:9C:BE:03:41']"
6,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
6,"['central', '-82', '38:90:A5:5A:11:10']"
6,"['SDP_AT', '-89', '38:90:A5:0D:93:2D']"
6,"['eduroam', '-89', '38:90:A5:0D:93:2E']"
6,"['SDProbots', '-87', '00:0D:9D:F6:12:77']"
7,"['eduroam', '-65', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-42', '00:13:21:57:B4:67']"
7,"['central', '-65', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-35', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
7,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
7,"['central', '-64', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
7,"['central', '-39', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
7,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
7,"['eduroam', '-82', '38:90:A5:5A:11:11']"
7,"['central', '-38', '38:90:A5:0D:33:30']"
7,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
7,"['central', '-77', '38:90:A5:5A:11:1F']"
7,"['central', '-89', '38:90:A5:0D:93:2F']"
7,"['SDP_AT', '-76', '38:90:A5:5A:11:1D']"
7,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
7,"['central', '-80', '38:90:A5:20:20:40']"
7,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
7,"['eduroam', '-80', '38:90:A5:20:20:41']"
7,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
7,"['central', '-83', '38:90:A5:4D:6A:1F']"
7,"['eduroam', '-83', '20:3A:07:85:59:51']"
7,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
7,"['central', '-84', '38:90:A5:20:31:B0']"
7,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
7,"['central', '-81', '20:3A:07:85:59:50']"
7,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
7,"['eduroam', '-84', '38:90:A5:4D:6A:1E']"
7,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
7,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
7,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
7,"['central', '-82', '38:90:A5:5A:11:10']"
7,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
7,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
7,"['SDProbots', '-87', '00:0D:9D:F6:12:77']"
8,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-42', '00:13:21:57:B4:67']"
8,"['central', '-64', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-63', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-35', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
8,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
8,"['central', '-65', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
8,"['central', '-38', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
8,"['SDProbots', '-77', '00:13:21:57:E4:EB']"
8,"['eduroam', '-82', '38:90:A5:5A:11:11']"
8,"['central', '-37', '38:90:A5:0D:33:30']"
8,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
8,"['central', '-77', '38:90:A5:5A:11:1F']"
8,"['central', '-89', '38:90:A5:0D:93:2F']"
8,"['SDP_AT', '-76', '38:90:A5:5A:11:1D']"
8,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
8,"['central', '-80', '38:90:A5:20:20:40']"
8,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
8,"['eduroam', '-80', '38:90:A5:20:20:41']"
8,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
8,"['central', '-83', '38:90:A5:4D:6A:1F']"
8,"['eduroam', '-83', '20:3A:07:85:59:51']"
8,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
8,"['central', '-84', '38:90:A5:20:31:B0']"
8,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
8,"['central', '-81', '20:3A:07:85:59:50']"
8,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
8,"['eduroam', '-84', '38:90:A5:4D:6A:1E']"
8,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
8,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
8,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
8,"['central', '-82', '38:90:A5:5A:11:10']"
8,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
8,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
8,"['SDProbots', '-87', '00:0D:9D:F6:12:77']"
8,"['Jizhiiyyn', '-88', '70:97:41:2A:22:1B']"
9,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-42', '00:13:21:57:B4:67']"
9,"['central', '-65', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-35', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
9,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
9,"['central', '-65', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
9,"['central', '-39', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
9,"['SDProbots', '-77', '00:13:21:57:E4:EB']"
9,"['eduroam', '-82', '38:90:A5:5A:11:11']"
9,"['central', '-39', '38:90:A5:0D:33:30']"
9,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
9,"['central', '-77', '38:90:A5:5A:11:1F']"
9,"['central', '-89', '38:90:A5:0D:93:2F']"
9,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
9,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
9,"['central', '-79', '38:90:A5:20:20:40']"
9,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
9,"['eduroam', '-79', '38:90:A5:20:20:41']"
9,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
9,"['central', '-83', '38:90:A5:4D:6A:1F']"
9,"['eduroam', '-82', '20:3A:07:85:59:51']"
9,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
9,"['central', '-84', '38:90:A5:20:31:B0']"
9,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
9,"['central', '-81', '20:3A:07:85:59:50']"
9,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
9,"['eduroam', '-84', '38:90:A5:4D:6A:1E']"
9,"['Visit-Ed', '-84', '38:90:A5:4D:6A:1C']"
9,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
9,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
9,"['central', '-82', '38:90:A5:5A:11:10']"
9,"['SDP_AT', '-88', '38:90:A5:0D:93:2D']"
9,"['eduroam', '-89', '38:90:A5:0D:93:2E']"
9,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
9,"['Jizhiiyyn', '-88', '70:97:41:2A:22:1B']"
10,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-42', '00:13:21:57:B4:67']"
10,"['central', '-65', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-64', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-35', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
10,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
10,"['central', '-65', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
10,"['central', '-38', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
10,"['SDProbots', '-76', '00:13:21:57:E4:EB']"
10,"['eduroam', '-81', '38:90:A5:5A:11:11']"
10,"['central', '-38', '38:90:A5:0D:33:30']"
10,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
10,"['central', '-77', '38:90:A5:5A:11:1F']"
10,"['central', '-90', '38:90:A5:0D:93:2F']"
10,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
10,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
10,"['central', '-79', '38:90:A5:20:20:40']"
10,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
10,"['eduroam', '-79', '38:90:A5:20:20:41']"
10,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
10,"['central', '-83', '38:90:A5:4D:6A:1F']"
10,"['eduroam', '-82', '20:3A:07:85:59:51']"
10,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
10,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
10,"['central', '-81', '20:3A:07:85:59:50']"
10,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
10,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
10,"['Visit-Ed', '-84', '38:90:A5:4D:6A:1C']"
10,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
10,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
10,"['central', '-82', '38:90:A5:5A:11:10']"
10,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
10,"['eduroam', '-89', '38:90:A5:0D:93:2E']"
10,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
10,"['Jizhiiyyn', '-88', '70:97:41:2A:22:1B']"
11,"['eduroam', '-65', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-42', '00:13:21:57:B4:67']"
11,"['central', '-65', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-64', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-35', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-79', '00:16:35:9D:2B:09']"
11,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
11,"['central', '-65', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
11,"['central', '-39', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
11,"['SDProbots', '-77', '00:13:21:57:E4:EB']"
11,"['eduroam', '-83', '38:90:A5:5A:11:11']"
11,"['central', '-37', '38:90:A5:0D:33:30']"
11,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
11,"['central', '-76', '38:90:A5:5A:11:1F']"
11,"['central', '-89', '38:90:A5:0D:93:2F']"
11,"['SDP_AT', '-76', '38:90:A5:5A:11:1D']"
11,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
11,"['central', '-80', '38:90:A5:20:20:40']"
11,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
11,"['eduroam', '-79', '38:90:A5:20:20:41']"
11,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
11,"['central', '-83', '38:90:A5:4D:6A:1F']"
11,"['eduroam', '-82', '20:3A:07:85:59:51']"
11,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
11,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
11,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
11,"['eduroam', '-84', '38:90:A5:4D:6A:1E']"
11,"['Visit-Ed', '-83', '38:90:A5:4D:6A:1C']"
11,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
11,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
11,"['central', '-81', '38:90:A5:5A:11:10']"
11,"['SDP_AT', '-88', '38:90:A5:0D:93:2D']"
11,"['eduroam', '-89', '38:90:A5:0D:93:2E']"
11,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
11,"['Jizhiiyyn', '-88', '70:97:41:2A:22:1B']"
12,"['eduroam', '-65', '38:90:A5:19:EB:F1']"
12,"['SDProbots', '-42', '00:13:21:57:B4:67']"
12,"['central', '-65', '38:90:A5:19:EB:F0']"
12,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
12,"['eduroam', '-35', '38:90:A5:0D:33:31']"
12,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
12,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
12,"['central', '-65', '38:90:A5:19:EB:FF']"
12,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
12,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
12,"['central', '-39', '38:90:A5:0D:33:3F']"
12,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
12,"['SDProbots', '-77', '00:13:21:57:E4:EB']"
12,"['eduroam', '-82', '38:90:A5:5A:11:11']"
12,"['central', '-35', '38:90:A5:0D:33:30']"
12,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
12,"['central', '-77', '38:90:A5:5A:11:1F']"
12,"['central', '-89', '38:90:A5:0D:93:2F']"
12,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
12,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
12,"['central', '-77', '38:90:A5:20:20:40']"
12,"['Visit-Ed', '-78', '38:90:A5:20:20:42']"
12,"['eduroam', '-79', '38:90:A5:20:20:41']"
12,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
12,"['central', '-82', '38:90:A5:4D:6A:1F']"
12,"['eduroam', '-82', '20:3A:07:85:59:51']"
12,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
12,"['BTWi-fi', '-87', '7A:97:41:2A:22:1C']"
12,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
12,"['eduroam', '-84', '38:90:A5:4D:6A:1E']"
12,"['Visit-Ed', '-83', '38:90:A5:4D:6A:1C']"
12,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
12,"['central', '-81', '38:90:A5:5A:11:10']"
12,"['SDP_AT', '-88', '38:90:A5:0D:93:2D']"
12,"['eduroam', '-89', '38:90:A5:0D:93:2E']"
