Iteration,Network,Signal,MAC Address
5,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
5,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
5,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
5,"['central', '-40', '38:90:A5:0D:33:30']"
5,"['central', '-79', '38:90:A5:5A:11:10']"
5,"['eduroam', '-81', '38:90:A5:5A:11:11']"
5,"['central', '-89', '38:90:A5:4D:6A:1F']"
5,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
5,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
5,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
5,"['central', '-84', '38:90:A5:5A:11:1F']"
6,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-40', '00:13:21:57:B4:67']"
6,"['central', '-60', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-38', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
6,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
6,"['central', '-67', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-46', '38:90:A5:0D:33:3E']"
6,"['central', '-45', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-46', '38:90:A5:0D:33:3D']"
6,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
6,"['eduroam', '-84', '38:90:A5:20:20:41']"
6,"['central', '-82', '38:90:A5:20:20:40']"
6,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
6,"['SDProbots', '-87', '00:0D:9D:F6:12:77']"
6,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
6,"['central', '-83', '58:F3:9C:BE:03:40']"
6,"['Visit-Ed', '-82', '58:F3:9C:BE:03:43']"
6,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
6,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
6,"['central', '-39', '38:90:A5:0D:33:30']"
6,"['central', '-81', '38:90:A5:5A:11:10']"
6,"['eduroam', '-79', '38:90:A5:5A:11:11']"
6,"['central', '-89', '38:90:A5:4D:6A:1F']"
6,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
6,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
6,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
6,"['central', '-84', '38:90:A5:5A:11:1F']"
7,"['eduroam', '-61', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-40', '00:13:21:57:B4:67']"
7,"['central', '-60', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-61', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-39', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
7,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
7,"['central', '-67', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-46', '38:90:A5:0D:33:3E']"
7,"['central', '-46', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-45', '38:90:A5:0D:33:3D']"
7,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
7,"['eduroam', '-82', '38:90:A5:20:20:41']"
7,"['central', '-82', '38:90:A5:20:20:40']"
7,"['Visit-Ed', '-83', '38:90:A5:20:20:42']"
7,"['SDProbots', '-87', '00:0D:9D:F6:12:77']"
7,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
7,"['central', '-82', '58:F3:9C:BE:03:40']"
7,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
7,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
7,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
7,"['central', '-39', '38:90:A5:0D:33:30']"
7,"['central', '-79', '38:90:A5:5A:11:10']"
7,"['eduroam', '-81', '38:90:A5:5A:11:11']"
7,"['central', '-89', '38:90:A5:4D:6A:1F']"
7,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
7,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
7,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
7,"['central', '-84', '38:90:A5:5A:11:1F']"
8,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-40', '00:13:21:57:B4:67']"
8,"['central', '-60', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-39', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-66', '00:16:35:9D:2B:09']"
8,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
8,"['central', '-67', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-45', '38:90:A5:0D:33:3E']"
8,"['central', '-44', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-45', '38:90:A5:0D:33:3D']"
8,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
8,"['eduroam', '-83', '38:90:A5:20:20:41']"
8,"['central', '-82', '38:90:A5:20:20:40']"
8,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
8,"['SDProbots', '-88', '00:0D:9D:F6:12:77']"
8,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
8,"['central', '-82', '58:F3:9C:BE:03:40']"
8,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
8,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
8,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
8,"['central', '-39', '38:90:A5:0D:33:30']"
8,"['central', '-79', '38:90:A5:5A:11:10']"
8,"['eduroam', '-80', '38:90:A5:5A:11:11']"
8,"['central', '-89', '38:90:A5:4D:6A:1F']"
8,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
8,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
8,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
8,"['central', '-84', '38:90:A5:5A:11:1F']"
9,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-38', '00:13:21:57:B4:67']"
9,"['central', '-60', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-39', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
9,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
9,"['central', '-67', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-68', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-46', '38:90:A5:0D:33:3E']"
9,"['central', '-46', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-45', '38:90:A5:0D:33:3D']"
9,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
9,"['eduroam', '-82', '38:90:A5:20:20:41']"
9,"['central', '-80', '38:90:A5:20:20:40']"
9,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
9,"['SDProbots', '-88', '00:0D:9D:F6:12:77']"
9,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
9,"['central', '-82', '58:F3:9C:BE:03:40']"
9,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
9,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
9,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
9,"['central', '-40', '38:90:A5:0D:33:30']"
9,"['central', '-79', '38:90:A5:5A:11:10']"
9,"['eduroam', '-80', '38:90:A5:5A:11:11']"
9,"['central', '-89', '38:90:A5:4D:6A:1F']"
9,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
9,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
9,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
9,"['central', '-84', '38:90:A5:5A:11:1F']"
9,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
10,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-39', '00:13:21:57:B4:67']"
10,"['central', '-60', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-39', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-74', '00:16:35:9D:2B:09']"
10,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
10,"['central', '-66', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-45', '38:90:A5:0D:33:3E']"
10,"['central', '-45', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-45', '38:90:A5:0D:33:3D']"
10,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
10,"['eduroam', '-83', '38:90:A5:20:20:41']"
10,"['central', '-82', '38:90:A5:20:20:40']"
10,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
10,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
10,"['central', '-82', '58:F3:9C:BE:03:40']"
10,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
10,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
10,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
10,"['central', '-40', '38:90:A5:0D:33:30']"
10,"['central', '-79', '38:90:A5:5A:11:10']"
10,"['eduroam', '-78', '38:90:A5:5A:11:11']"
10,"['central', '-89', '38:90:A5:4D:6A:1F']"
10,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
10,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
10,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
10,"['central', '-84', '38:90:A5:5A:11:1F']"
10,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
11,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-40', '00:13:21:57:B4:67']"
11,"['central', '-60', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-39', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
11,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
11,"['central', '-67', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-45', '38:90:A5:0D:33:3E']"
11,"['central', '-45', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-45', '38:90:A5:0D:33:3D']"
11,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
11,"['eduroam', '-83', '38:90:A5:20:20:41']"
11,"['central', '-82', '38:90:A5:20:20:40']"
11,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
11,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
11,"['central', '-84', '58:F3:9C:BE:03:40']"
11,"['Visit-Ed', '-81', '58:F3:9C:BE:03:43']"
11,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
11,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
11,"['central', '-39', '38:90:A5:0D:33:30']"
11,"['central', '-79', '38:90:A5:5A:11:10']"
11,"['eduroam', '-79', '38:90:A5:5A:11:11']"
11,"['central', '-89', '38:90:A5:4D:6A:1F']"
11,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
11,"['SDProbots', '-89', '00:13:21:57:E4:EB']"
11,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
11,"['central', '-84', '38:90:A5:5A:11:1F']"
11,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
12,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
12,"['SDProbots', '-40', '00:13:21:57:B4:67']"
12,"['central', '-60', '38:90:A5:19:EB:F0']"
12,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
12,"['eduroam', '-39', '38:90:A5:0D:33:31']"
12,"['SDProbots', '-74', '00:16:35:9D:2B:09']"
12,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
12,"['central', '-67', '38:90:A5:19:EB:FF']"
12,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
12,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
12,"['central', '-44', '38:90:A5:0D:33:3F']"
12,"['SDP_AT', '-44', '38:90:A5:0D:33:3D']"
12,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
12,"['eduroam', '-81', '38:90:A5:20:20:41']"
12,"['central', '-82', '38:90:A5:20:20:40']"
12,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
12,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
12,"['central', '-84', '58:F3:9C:BE:03:40']"
12,"['Visit-Ed', '-81', '58:F3:9C:BE:03:43']"
12,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
12,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
12,"['central', '-39', '38:90:A5:0D:33:30']"
12,"['central', '-79', '38:90:A5:5A:11:10']"
12,"['eduroam', '-79', '38:90:A5:5A:11:11']"
12,"['central', '-92', '38:90:A5:4D:6A:1F']"
12,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
12,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
12,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
12,"['central', '-84', '38:90:A5:5A:11:1F']"
12,"['Visit-Ed', '-89', '38:90:A5:4D:6A:1C']"
13,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
13,"['SDProbots', '-40', '00:13:21:57:B4:67']"
13,"['central', '-60', '38:90:A5:19:EB:F0']"
13,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
13,"['eduroam', '-39', '38:90:A5:0D:33:31']"
13,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
13,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
13,"['central', '-67', '38:90:A5:19:EB:FF']"
13,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
13,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
13,"['central', '-44', '38:90:A5:0D:33:3F']"
13,"['SDP_AT', '-44', '38:90:A5:0D:33:3D']"
13,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
13,"['eduroam', '-81', '38:90:A5:20:20:41']"
13,"['central', '-82', '38:90:A5:20:20:40']"
13,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
13,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
13,"['central', '-84', '58:F3:9C:BE:03:40']"
13,"['Visit-Ed', '-81', '58:F3:9C:BE:03:43']"
13,"['eduroam', '-79', '58:F3:9C:BE:03:41']"
13,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
13,"['central', '-39', '38:90:A5:0D:33:30']"
13,"['central', '-80', '38:90:A5:5A:11:10']"
13,"['eduroam', '-80', '38:90:A5:5A:11:11']"
13,"['central', '-92', '38:90:A5:4D:6A:1F']"
13,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
13,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
13,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
13,"['central', '-84', '38:90:A5:5A:11:1F']"
13,"['Visit-Ed', '-89', '38:90:A5:4D:6A:1C']"
14,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
14,"['SDProbots', '-39', '00:13:21:57:B4:67']"
14,"['central', '-61', '38:90:A5:19:EB:F0']"
14,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
14,"['eduroam', '-39', '38:90:A5:0D:33:31']"
14,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
14,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
14,"['central', '-67', '38:90:A5:19:EB:FF']"
14,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
14,"['eduroam', '-45', '38:90:A5:0D:33:3E']"
14,"['central', '-44', '38:90:A5:0D:33:3F']"
14,"['SDP_AT', '-44', '38:90:A5:0D:33:3D']"
14,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
14,"['eduroam', '-82', '38:90:A5:20:20:41']"
14,"['central', '-81', '38:90:A5:20:20:40']"
14,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
14,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
14,"['central', '-82', '58:F3:9C:BE:03:40']"
14,"['Visit-Ed', '-82', '58:F3:9C:BE:03:43']"
14,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
14,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
14,"['central', '-40', '38:90:A5:0D:33:30']"
14,"['central', '-80', '38:90:A5:5A:11:10']"
14,"['eduroam', '-79', '38:90:A5:5A:11:11']"
14,"['central', '-92', '38:90:A5:4D:6A:1F']"
14,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
14,"['SDProbots', '-84', '00:13:21:57:E4:EB']"
14,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
14,"['central', '-84', '38:90:A5:5A:11:1F']"
14,"['Visit-Ed', '-89', '38:90:A5:4D:6A:1C']"
15,"['eduroam', '-61', '38:90:A5:19:EB:F1']"
15,"['SDProbots', '-39', '00:13:21:57:B4:67']"
15,"['central', '-61', '38:90:A5:19:EB:F0']"
15,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
15,"['eduroam', '-39', '38:90:A5:0D:33:31']"
15,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
15,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
15,"['central', '-67', '38:90:A5:19:EB:FF']"
15,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
15,"['eduroam', '-45', '38:90:A5:0D:33:3E']"
15,"['central', '-45', '38:90:A5:0D:33:3F']"
15,"['SDP_AT', '-45', '38:90:A5:0D:33:3D']"
15,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
15,"['eduroam', '-81', '38:90:A5:20:20:41']"
15,"['central', '-82', '38:90:A5:20:20:40']"
15,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
15,"['SDProbots', '-88', '00:0D:9D:F6:12:77']"
15,"['central', '-82', '58:F3:9C:BE:03:40']"
15,"['Visit-Ed', '-82', '58:F3:9C:BE:03:43']"
15,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
15,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
15,"['central', '-39', '38:90:A5:0D:33:30']"
15,"['central', '-79', '38:90:A5:5A:11:10']"
15,"['eduroam', '-80', '38:90:A5:5A:11:11']"
15,"['central', '-92', '38:90:A5:4D:6A:1F']"
15,"['eduroam', '-84', '38:90:A5:5A:11:1E']"
15,"['SDProbots', '-84', '00:13:21:57:E4:EB']"
15,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
15,"['central', '-85', '38:90:A5:5A:11:1F']"
15,"['Visit-Ed', '-89', '38:90:A5:4D:6A:1C']"
16,"['eduroam', '-61', '38:90:A5:19:EB:F1']"
16,"['SDProbots', '-40', '00:13:21:57:B4:67']"
16,"['central', '-60', '38:90:A5:19:EB:F0']"
16,"['Visit-Ed', '-60', '38:90:A5:19:EB:F3']"
16,"['eduroam', '-39', '38:90:A5:0D:33:31']"
16,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
16,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
16,"['central', '-67', '38:90:A5:19:EB:FF']"
16,"['Visit-Ed', '-68', '38:90:A5:19:EB:FC']"
16,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
16,"['central', '-44', '38:90:A5:0D:33:3F']"
16,"['SDP_AT', '-44', '38:90:A5:0D:33:3D']"
16,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
16,"['eduroam', '-82', '38:90:A5:20:20:41']"
16,"['central', '-81', '38:90:A5:20:20:40']"
16,"['Visit-Ed', '-83', '38:90:A5:20:20:42']"
16,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
16,"['central', '-82', '58:F3:9C:BE:03:40']"
16,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
16,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
16,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
16,"['central', '-40', '38:90:A5:0D:33:30']"
16,"['central', '-78', '38:90:A5:5A:11:10']"
16,"['eduroam', '-80', '38:90:A5:5A:11:11']"
