Iteration,Network,Signal,MAC Address
5,"['eduroam', '-81', '38:90:A5:0D:93:21']"
5,"['central', '-88', '58:F3:9C:BE:03:4F']"
5,"['eduroam', '-85', '38:90:A5:4D:6A:11']"
5,"['eduroam', '-88', '38:90:A5:0D:93:2E']"
6,"['eduroam', '-62', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-39', '00:13:21:57:B4:67']"
6,"['central', '-62', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-62', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-35', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
6,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
6,"['central', '-69', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-69', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
6,"['central', '-39', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
6,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
6,"['eduroam', '-77', '38:90:A5:5A:11:11']"
6,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
6,"['central', '-38', '38:90:A5:0D:33:30']"
6,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
6,"['central', '-76', '38:90:A5:5A:11:1F']"
6,"['central', '-90', '38:90:A5:0D:93:2F']"
6,"['SDP_AT', '-76', '38:90:A5:5A:11:1D']"
6,"['central', '-84', '58:F3:9C:BE:03:40']"
6,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
6,"['Visit-Ed', '-82', '58:F3:9C:BE:03:43']"
6,"['central', '-80', '38:90:A5:20:20:40']"
6,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
6,"['eduroam', '-81', '38:90:A5:20:20:41']"
6,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
6,"['SDP_AT', '-76', '38:90:A5:5A:11:12']"
6,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
6,"['central', '-82', '38:90:A5:4D:6A:1F']"
6,"['Visit-Ed', '-83', '38:90:A5:4D:6A:1C']"
6,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
6,"['Visit-Ed', '-84', '38:90:A5:4D:6A:13']"
6,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
6,"['SDP_AT', '-83', '38:90:A5:0D:93:22']"
6,"['central', '-75', '38:90:A5:5A:11:10']"
6,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
6,"['eduroam', '-81', '38:90:A5:0D:93:21']"
6,"['central', '-88', '58:F3:9C:BE:03:4F']"
6,"['eduroam', '-85', '38:90:A5:4D:6A:11']"
6,"['eduroam', '-88', '38:90:A5:0D:93:2E']"
6,"['eduroam', '-86', '20:3A:07:85:59:51']"
7,"['eduroam', '-62', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-35', '00:13:21:57:B4:67']"
7,"['central', '-62', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-62', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-35', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-73', '00:16:35:9D:2B:09']"
7,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
7,"['central', '-70', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-40', '38:90:A5:0D:33:3E']"
7,"['central', '-40', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-40', '38:90:A5:0D:33:3D']"
7,"['SDProbots', '-74', '00:13:21:57:E4:EB']"
7,"['eduroam', '-76', '38:90:A5:5A:11:11']"
7,"['SDProbots', '-82', '00:0D:9D:F6:12:77']"
7,"['central', '-37', '38:90:A5:0D:33:30']"
7,"['SDP_AT', '-36', '38:90:A5:0D:33:32']"
7,"['central', '-75', '38:90:A5:5A:11:1F']"
7,"['central', '-90', '38:90:A5:0D:93:2F']"
7,"['SDP_AT', '-76', '38:90:A5:5A:11:1D']"
7,"['central', '-84', '58:F3:9C:BE:03:40']"
7,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
7,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
7,"['central', '-81', '38:90:A5:20:20:40']"
7,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
7,"['eduroam', '-80', '38:90:A5:20:20:41']"
7,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
7,"['SDP_AT', '-76', '38:90:A5:5A:11:12']"
7,"['eduroam', '-82', '38:90:A5:4D:6A:1E']"
7,"['central', '-82', '38:90:A5:4D:6A:1F']"
7,"['Visit-Ed', '-82', '38:90:A5:4D:6A:1C']"
7,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
7,"['Visit-Ed', '-83', '38:90:A5:4D:6A:13']"
7,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
7,"['SDP_AT', '-83', '38:90:A5:0D:93:22']"
7,"['central', '-76', '38:90:A5:5A:11:10']"
7,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
7,"['eduroam', '-81', '38:90:A5:0D:93:21']"
7,"['central', '-88', '58:F3:9C:BE:03:4F']"
7,"['eduroam', '-85', '38:90:A5:4D:6A:11']"
7,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
7,"['eduroam', '-86', '20:3A:07:85:59:51']"
8,"['eduroam', '-62', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-35', '00:13:21:57:B4:67']"
8,"['central', '-62', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-62', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-35', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
8,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
8,"['central', '-69', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-69', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
8,"['central', '-39', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
8,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
8,"['eduroam', '-76', '38:90:A5:5A:11:11']"
8,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
8,"['central', '-37', '38:90:A5:0D:33:30']"
8,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
8,"['central', '-75', '38:90:A5:5A:11:1F']"
8,"['central', '-90', '38:90:A5:0D:93:2F']"
8,"['SDP_AT', '-75', '38:90:A5:5A:11:1D']"
8,"['central', '-84', '58:F3:9C:BE:03:40']"
8,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
8,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
8,"['central', '-81', '38:90:A5:20:20:40']"
8,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
8,"['eduroam', '-80', '38:90:A5:20:20:41']"
8,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
8,"['SDP_AT', '-76', '38:90:A5:5A:11:12']"
8,"['eduroam', '-82', '38:90:A5:4D:6A:1E']"
8,"['central', '-82', '38:90:A5:4D:6A:1F']"
8,"['Visit-Ed', '-82', '38:90:A5:4D:6A:1C']"
8,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
8,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
8,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
8,"['SDP_AT', '-83', '38:90:A5:0D:93:22']"
8,"['central', '-77', '38:90:A5:5A:11:10']"
8,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
8,"['eduroam', '-81', '38:90:A5:0D:93:21']"
8,"['central', '-88', '58:F3:9C:BE:03:4F']"
8,"['eduroam', '-85', '38:90:A5:4D:6A:11']"
8,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
8,"['eduroam', '-86', '20:3A:07:85:59:51']"
9,"['eduroam', '-62', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-35', '00:13:21:57:B4:67']"
9,"['central', '-62', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-62', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-36', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-73', '00:16:35:9D:2B:09']"
9,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
9,"['central', '-69', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-69', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
9,"['central', '-39', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
9,"['SDProbots', '-80', '00:13:21:57:E4:EB']"
9,"['eduroam', '-77', '38:90:A5:5A:11:11']"
9,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
9,"['central', '-37', '38:90:A5:0D:33:30']"
9,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
9,"['central', '-75', '38:90:A5:5A:11:1F']"
9,"['central', '-93', '38:90:A5:0D:93:2F']"
9,"['SDP_AT', '-75', '38:90:A5:5A:11:1D']"
9,"['central', '-84', '58:F3:9C:BE:03:40']"
9,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
9,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
9,"['central', '-80', '38:90:A5:20:20:40']"
9,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
9,"['eduroam', '-81', '38:90:A5:20:20:41']"
9,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
9,"['SDP_AT', '-76', '38:90:A5:5A:11:12']"
9,"['eduroam', '-81', '38:90:A5:4D:6A:1E']"
9,"['central', '-82', '38:90:A5:4D:6A:1F']"
9,"['Visit-Ed', '-83', '38:90:A5:4D:6A:1C']"
9,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
9,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
9,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
9,"['SDP_AT', '-83', '38:90:A5:0D:93:22']"
9,"['central', '-77', '38:90:A5:5A:11:10']"
9,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
9,"['eduroam', '-83', '38:90:A5:0D:93:21']"
9,"['central', '-88', '58:F3:9C:BE:03:4F']"
9,"['eduroam', '-85', '38:90:A5:4D:6A:11']"
9,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
9,"['eduroam', '-86', '20:3A:07:85:59:51']"
9,"['eduroam', '-86', '38:90:A5:20:31:B1']"
9,"['eduroam', '-88', '58:F3:9C:BE:03:4E']"
10,"['eduroam', '-61', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-35', '00:13:21:57:B4:67']"
10,"['central', '-62', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-61', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-35', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
10,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
10,"['central', '-69', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-41', '38:90:A5:0D:33:3E']"
10,"['central', '-40', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-40', '38:90:A5:0D:33:3D']"
10,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
10,"['eduroam', '-76', '38:90:A5:5A:11:11']"
10,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
10,"['central', '-37', '38:90:A5:0D:33:30']"
10,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
10,"['central', '-76', '38:90:A5:5A:11:1F']"
10,"['central', '-93', '38:90:A5:0D:93:2F']"
10,"['SDP_AT', '-75', '38:90:A5:5A:11:1D']"
10,"['central', '-84', '58:F3:9C:BE:03:40']"
10,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
10,"['Visit-Ed', '-81', '58:F3:9C:BE:03:43']"
10,"['central', '-80', '38:90:A5:20:20:40']"
10,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
10,"['eduroam', '-79', '38:90:A5:20:20:41']"
10,"['eduroam', '-75', '38:90:A5:5A:11:1E']"
10,"['SDP_AT', '-76', '38:90:A5:5A:11:12']"
10,"['eduroam', '-82', '38:90:A5:4D:6A:1E']"
10,"['central', '-82', '38:90:A5:4D:6A:1F']"
10,"['Visit-Ed', '-82', '38:90:A5:4D:6A:1C']"
10,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
10,"['Visit-Ed', '-83', '38:90:A5:4D:6A:13']"
10,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
10,"['central', '-77', '38:90:A5:5A:11:10']"
10,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
10,"['eduroam', '-83', '38:90:A5:0D:93:21']"
10,"['central', '-88', '58:F3:9C:BE:03:4F']"
10,"['eduroam', '-82', '38:90:A5:4D:6A:11']"
10,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
10,"['eduroam', '-86', '20:3A:07:85:59:51']"
10,"['eduroam', '-85', '38:90:A5:20:31:B1']"
10,"['eduroam', '-88', '58:F3:9C:BE:03:4E']"
10,"['central', '-83', '20:3A:07:85:59:50']"
11,"['eduroam', '-62', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-36', '00:13:21:57:B4:67']"
11,"['central', '-62', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-62', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-36', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-73', '00:16:35:9D:2B:09']"
11,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
11,"['central', '-69', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-69', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-40', '38:90:A5:0D:33:3E']"
11,"['central', '-40', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
11,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
11,"['eduroam', '-77', '38:90:A5:5A:11:11']"
11,"['SDProbots', '-81', '00:0D:9D:F6:12:77']"
11,"['central', '-37', '38:90:A5:0D:33:30']"
11,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
11,"['central', '-76', '38:90:A5:5A:11:1F']"
11,"['central', '-93', '38:90:A5:0D:93:2F']"
11,"['SDP_AT', '-76', '38:90:A5:5A:11:1D']"
11,"['central', '-84', '58:F3:9C:BE:03:40']"
11,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
11,"['Visit-Ed', '-81', '58:F3:9C:BE:03:43']"
11,"['central', '-81', '38:90:A5:20:20:40']"
11,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
11,"['eduroam', '-79', '38:90:A5:20:20:41']"
11,"['eduroam', '-76', '38:90:A5:5A:11:1E']"
11,"['SDP_AT', '-77', '38:90:A5:5A:11:12']"
11,"['eduroam', '-81', '38:90:A5:4D:6A:1E']"
11,"['central', '-82', '38:90:A5:4D:6A:1F']"
11,"['Visit-Ed', '-82', '38:90:A5:4D:6A:1C']"
11,"['SDP_AT', '-90', '38:90:A5:0D:93:2D']"
11,"['Visit-Ed', '-83', '38:90:A5:4D:6A:13']"
11,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
11,"['central', '-77', '38:90:A5:5A:11:10']"
11,"['eduroam', '-84', '38:90:A5:0D:93:21']"
11,"['central', '-88', '58:F3:9C:BE:03:4F']"
11,"['eduroam', '-82', '38:90:A5:4D:6A:11']"
11,"['eduroam', '-90', '38:90:A5:0D:93:2E']"
11,"['eduroam', '-86', '20:3A:07:85:59:51']"
11,"['eduroam', '-85', '38:90:A5:20:31:B1']"
11,"['eduroam', '-88', '58:F3:9C:BE:03:4E']"
11,"['central', '-83', '20:3A:07:85:59:50']"
