Iteration,Network,Signal,MAC Address
3,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
3,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
3,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
3,"['BTWi-fi', '-84', '7A:97:41:2A:22:1C']"
3,"['BTWi-fi', '-83', '72:86:60:57:1F:9B']"
3,"['central', '-79', '38:90:A5:5A:11:10']"
3,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
3,"['eduroam', '-79', '38:90:A5:5A:11:11']"
3,"['eduroam', '-84', '38:90:A5:20:31:B1']"
3,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
3,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
3,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
3,"['SDP_AT', '-84', '38:90:A5:5A:11:1D']"
3,"['central', '-85', '38:90:A5:4D:6A:1F']"
4,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
4,"['SDProbots', '-40', '00:13:21:57:B4:67']"
4,"['central', '-59', '38:90:A5:19:EB:F0']"
4,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
4,"['eduroam', '-39', '38:90:A5:0D:33:31']"
4,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
4,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
4,"['central', '-69', '38:90:A5:19:EB:FF']"
4,"['Visit-Ed', '-69', '38:90:A5:19:EB:FC']"
4,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
4,"['central', '-42', '38:90:A5:0D:33:3F']"
4,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
4,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
4,"['central', '-40', '38:90:A5:0D:33:30']"
4,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
4,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
4,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
4,"['eduroam', '-81', '38:90:A5:20:20:41']"
4,"['central', '-80', '38:90:A5:20:20:40']"
4,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
4,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
4,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
4,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
4,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
4,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
4,"['central', '-78', '38:90:A5:5A:11:10']"
4,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
4,"['eduroam', '-80', '38:90:A5:5A:11:11']"
4,"['eduroam', '-84', '38:90:A5:20:31:B1']"
4,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
4,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
4,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
4,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
4,"['central', '-85', '38:90:A5:4D:6A:1F']"
4,"['BT-MGCPWG', '-83', 'D4:86:60:57:1F:9A']"
4,"['Visit-Ed', '-81', '38:90:A5:20:31:B2']"
4,"['central', '-83', '38:90:A5:5A:11:1F']"
5,"['eduroam', '-60', '38:90:A5:19:EB:F1']"
5,"['SDProbots', '-39', '00:13:21:57:B4:67']"
5,"['central', '-60', '38:90:A5:19:EB:F0']"
5,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
5,"['eduroam', '-39', '38:90:A5:0D:33:31']"
5,"['SDProbots', '-81', '00:16:35:9D:2B:09']"
5,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
5,"['central', '-70', '38:90:A5:19:EB:FF']"
5,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
5,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
5,"['central', '-42', '38:90:A5:0D:33:3F']"
5,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
5,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
5,"['central', '-40', '38:90:A5:0D:33:30']"
5,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
5,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
5,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
5,"['eduroam', '-82', '38:90:A5:20:20:41']"
5,"['central', '-82', '38:90:A5:20:20:40']"
5,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
5,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
5,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '7A:97:41:2A:22:1F']"
5,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
5,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
5,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
5,"['central', '-78', '38:90:A5:5A:11:10']"
5,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
5,"['eduroam', '-80', '38:90:A5:5A:11:11']"
5,"['eduroam', '-85', '38:90:A5:20:31:B1']"
5,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
5,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
5,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
5,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
5,"['central', '-85', '38:90:A5:4D:6A:1F']"
5,"['BT-MGCPWG', '-83', 'D4:86:60:57:1F:9A']"
5,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
5,"['central', '-83', '38:90:A5:5A:11:1F']"
5,"['central', '-85', '38:90:A5:20:31:B0']"
6,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-39', '00:13:21:57:B4:67']"
6,"['central', '-59', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-39', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
6,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
6,"['central', '-70', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
6,"['central', '-42', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
6,"['SDProbots', '-80', '00:13:21:57:E4:EB']"
6,"['central', '-40', '38:90:A5:0D:33:30']"
6,"['SDP_AT', '-39', '38:90:A5:0D:33:32']"
6,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
6,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
6,"['eduroam', '-82', '38:90:A5:20:20:41']"
6,"['central', '-82', '38:90:A5:20:20:40']"
6,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
6,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
6,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
6,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
6,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
6,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
6,"['central', '-78', '38:90:A5:5A:11:10']"
6,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
6,"['eduroam', '-80', '38:90:A5:5A:11:11']"
6,"['eduroam', '-85', '38:90:A5:20:31:B1']"
6,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
6,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
6,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
6,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
6,"['central', '-83', '38:90:A5:4D:6A:1F']"
6,"['BT-MGCPWG', '-83', 'D4:86:60:57:1F:9A']"
6,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
6,"['central', '-83', '38:90:A5:5A:11:1F']"
6,"['central', '-85', '38:90:A5:20:31:B0']"
6,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
7,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-42', '00:13:21:57:B4:67']"
7,"['central', '-59', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-40', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
7,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
7,"['central', '-70', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
7,"['central', '-42', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-41', '38:90:A5:0D:33:3D']"
7,"['SDProbots', '-86', '00:13:21:57:E4:EB']"
7,"['central', '-40', '38:90:A5:0D:33:30']"
7,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
7,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
7,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
7,"['eduroam', '-80', '38:90:A5:20:20:41']"
7,"['central', '-82', '38:90:A5:20:20:40']"
7,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
7,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
7,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
7,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
7,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
7,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
7,"['central', '-79', '38:90:A5:5A:11:10']"
7,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
7,"['eduroam', '-78', '38:90:A5:5A:11:11']"
7,"['eduroam', '-85', '38:90:A5:20:31:B1']"
7,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
7,"['eduroam', '-83', '38:90:A5:4D:6A:1E']"
7,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
7,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
7,"['central', '-83', '38:90:A5:4D:6A:1F']"
7,"['BT-MGCPWG', '-83', 'D4:86:60:57:1F:9A']"
7,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
7,"['central', '-83', '38:90:A5:5A:11:1F']"
7,"['central', '-85', '38:90:A5:20:31:B0']"
7,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
7,"['central', '-86', '38:90:A5:4D:6A:10']"
8,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-40', '00:13:21:57:B4:67']"
8,"['central', '-59', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-40', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
8,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
8,"['central', '-70', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
8,"['central', '-42', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
8,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
8,"['central', '-40', '38:90:A5:0D:33:30']"
8,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
8,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
8,"['SDProbots', '-82', '00:0D:9D:F6:12:77']"
8,"['eduroam', '-81', '38:90:A5:20:20:41']"
8,"['central', '-80', '38:90:A5:20:20:40']"
8,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
8,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
8,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
8,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
8,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
8,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
8,"['central', '-79', '38:90:A5:5A:11:10']"
8,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
8,"['eduroam', '-79', '38:90:A5:5A:11:11']"
8,"['eduroam', '-85', '38:90:A5:20:31:B1']"
8,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
8,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
8,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
8,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
8,"['central', '-83', '38:90:A5:4D:6A:1F']"
8,"['BT-MGCPWG', '-85', 'D4:86:60:57:1F:9A']"
8,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
8,"['central', '-83', '38:90:A5:5A:11:1F']"
8,"['central', '-85', '38:90:A5:20:31:B0']"
8,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
8,"['central', '-86', '38:90:A5:4D:6A:10']"
9,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-39', '00:13:21:57:B4:67']"
9,"['central', '-59', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-40', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-79', '00:16:35:9D:2B:09']"
9,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
9,"['central', '-70', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-69', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-40', '38:90:A5:0D:33:3E']"
9,"['central', '-40', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-40', '38:90:A5:0D:33:3D']"
9,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
9,"['central', '-40', '38:90:A5:0D:33:30']"
9,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
9,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
9,"['SDProbots', '-82', '00:0D:9D:F6:12:77']"
9,"['eduroam', '-80', '38:90:A5:20:20:41']"
9,"['central', '-80', '38:90:A5:20:20:40']"
9,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
9,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
9,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
9,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
9,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
9,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
9,"['central', '-78', '38:90:A5:5A:11:10']"
9,"['SDP_AT', '-78', '38:90:A5:5A:11:12']"
9,"['eduroam', '-79', '38:90:A5:5A:11:11']"
9,"['eduroam', '-85', '38:90:A5:20:31:B1']"
9,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
9,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
9,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
9,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
9,"['central', '-84', '38:90:A5:4D:6A:1F']"
9,"['BT-MGCPWG', '-85', 'D4:86:60:57:1F:9A']"
9,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
9,"['central', '-83', '38:90:A5:5A:11:1F']"
9,"['central', '-85', '38:90:A5:20:31:B0']"
9,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
9,"['central', '-86', '38:90:A5:4D:6A:10']"
10,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-39', '00:13:21:57:B4:67']"
10,"['central', '-59', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-40', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
10,"['eduroam', '-69', '38:90:A5:19:EB:FE']"
10,"['central', '-69', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-41', '38:90:A5:0D:33:3E']"
10,"['central', '-42', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
10,"['SDProbots', '-80', '00:13:21:57:E4:EB']"
10,"['central', '-40', '38:90:A5:0D:33:30']"
10,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
10,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
10,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
10,"['eduroam', '-80', '38:90:A5:20:20:41']"
10,"['central', '-79', '38:90:A5:20:20:40']"
10,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
10,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
10,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '7A:97:41:2A:22:1F']"
10,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
10,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
10,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
10,"['central', '-79', '38:90:A5:5A:11:10']"
10,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
10,"['eduroam', '-78', '38:90:A5:5A:11:11']"
10,"['eduroam', '-85', '38:90:A5:20:31:B1']"
10,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
10,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
10,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
10,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
10,"['central', '-84', '38:90:A5:4D:6A:1F']"
10,"['BT-MGCPWG', '-85', 'D4:86:60:57:1F:9A']"
10,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
10,"['central', '-83', '38:90:A5:5A:11:1F']"
10,"['central', '-85', '38:90:A5:20:31:B0']"
10,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
10,"['central', '-86', '38:90:A5:4D:6A:10']"
10,"['SDP_AT', '-89', '38:90:A5:0D:93:2D']"
11,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-40', '00:13:21:57:B4:67']"
11,"['central', '-60', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-40', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
11,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
11,"['central', '-70', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
11,"['central', '-42', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
11,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
11,"['central', '-40', '38:90:A5:0D:33:30']"
11,"['SDP_AT', '-40', '38:90:A5:0D:33:32']"
11,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
11,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
11,"['eduroam', '-80', '38:90:A5:20:20:41']"
11,"['central', '-82', '38:90:A5:20:20:40']"
11,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
11,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '72:86:60:57:1F:9E']"
11,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '7A:97:41:2A:22:1F']"
11,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
11,"['BTWi-fi', '-85', '7A:97:41:2A:22:1C']"
11,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
11,"['central', '-79', '38:90:A5:5A:11:10']"
11,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
11,"['eduroam', '-80', '38:90:A5:5A:11:11']"
11,"['eduroam', '-84', '38:90:A5:20:31:B1']"
11,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
11,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
11,"['eduroam', '-86', '38:90:A5:4D:6A:11']"
11,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
11,"['central', '-84', '38:90:A5:4D:6A:1F']"
11,"['BT-MGCPWG', '-85', 'D4:86:60:57:1F:9A']"
11,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
11,"['central', '-82', '38:90:A5:5A:11:1F']"
11,"['central', '-85', '38:90:A5:20:31:B0']"
11,"['Visit-Ed', '-85', '38:90:A5:4D:6A:13']"
11,"['central', '-86', '38:90:A5:4D:6A:10']"
11,"['SDP_AT', '-89', '38:90:A5:0D:93:2D']"
11,"['central', '-92', '38:90:A5:0D:93:2F']"
12,"['eduroam', '-59', '38:90:A5:19:EB:F1']"
12,"['SDProbots', '-40', '00:13:21:57:B4:67']"
12,"['central', '-59', '38:90:A5:19:EB:F0']"
12,"['Visit-Ed', '-59', '38:90:A5:19:EB:F3']"
12,"['eduroam', '-40', '38:90:A5:0D:33:31']"
12,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
12,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
12,"['central', '-70', '38:90:A5:19:EB:FF']"
12,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
12,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
12,"['central', '-43', '38:90:A5:0D:33:3F']"
12,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
