Iteration,Network,Signal,MAC Address
43,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
43,"['central', '-43', '38:90:A5:0D:33:3F']"
43,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
43,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
43,"['central', '-38', '38:90:A5:0D:33:30']"
43,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
43,"['SDProbots', '-82', '00:0D:9D:F6:12:77']"
43,"['eduroam', '-82', '38:90:A5:20:20:41']"
43,"['eduroam', '-79', '38:90:A5:5A:11:11']"
43,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
43,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
43,"['Visit-Ed', '-84', '20:3A:07:85:59:52']"
43,"['eduroam', '-83', '20:3A:07:85:59:51']"
43,"['central', '-82', '38:90:A5:5A:11:1F']"
43,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
43,"['eduroam', '-85', '38:90:A5:20:31:B1']"
43,"['central', '-82', '20:3A:07:85:59:50']"
43,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
43,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
43,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
43,"['central', '-80', '38:90:A5:5A:11:10']"
43,"['central', '-87', '38:90:A5:20:31:B0']"
43,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
43,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
43,"['central', '-83', '38:90:A5:20:20:40']"
43,"['central', '-86', '38:90:A5:4D:6A:1F']"
44,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
44,"['SDProbots', '-43', '00:13:21:57:B4:67']"
44,"['central', '-67', '38:90:A5:19:EB:F0']"
44,"['Visit-Ed', '-63', '38:90:A5:19:EB:F3']"
44,"['eduroam', '-34', '38:90:A5:0D:33:31']"
44,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
44,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
44,"['central', '-70', '38:90:A5:19:EB:FF']"
44,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
44,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
44,"['central', '-43', '38:90:A5:0D:33:3F']"
44,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
44,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
44,"['central', '-37', '38:90:A5:0D:33:30']"
44,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
44,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
44,"['eduroam', '-83', '38:90:A5:20:20:41']"
44,"['eduroam', '-80', '38:90:A5:5A:11:11']"
44,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
44,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
44,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
44,"['eduroam', '-83', '20:3A:07:85:59:51']"
44,"['central', '-82', '38:90:A5:5A:11:1F']"
44,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
44,"['eduroam', '-85', '38:90:A5:20:31:B1']"
44,"['central', '-83', '20:3A:07:85:59:50']"
44,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
44,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
44,"['Visit-Ed', '-86', '38:90:A5:20:31:B2']"
44,"['central', '-80', '38:90:A5:5A:11:10']"
44,"['central', '-87', '38:90:A5:20:31:B0']"
44,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
44,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
44,"['central', '-83', '38:90:A5:20:20:40']"
44,"['central', '-86', '38:90:A5:4D:6A:1F']"
45,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
45,"['SDProbots', '-42', '00:13:21:57:B4:67']"
45,"['central', '-68', '38:90:A5:19:EB:F0']"
45,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
45,"['eduroam', '-34', '38:90:A5:0D:33:31']"
45,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
45,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
45,"['central', '-70', '38:90:A5:19:EB:FF']"
45,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
45,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
45,"['central', '-42', '38:90:A5:0D:33:3F']"
45,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
45,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
45,"['central', '-35', '38:90:A5:0D:33:30']"
45,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
45,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
45,"['eduroam', '-84', '38:90:A5:20:20:41']"
45,"['eduroam', '-80', '38:90:A5:5A:11:11']"
45,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
45,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
45,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
45,"['eduroam', '-83', '20:3A:07:85:59:51']"
45,"['central', '-82', '38:90:A5:5A:11:1F']"
45,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
45,"['eduroam', '-85', '38:90:A5:20:31:B1']"
45,"['central', '-83', '20:3A:07:85:59:50']"
45,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
45,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
45,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
45,"['central', '-80', '38:90:A5:5A:11:10']"
45,"['central', '-86', '38:90:A5:20:31:B0']"
45,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
45,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
45,"['central', '-83', '38:90:A5:20:20:40']"
45,"['central', '-86', '38:90:A5:4D:6A:1F']"
46,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
46,"['SDProbots', '-42', '00:13:21:57:B4:67']"
46,"['central', '-67', '38:90:A5:19:EB:F0']"
46,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
46,"['eduroam', '-35', '38:90:A5:0D:33:31']"
46,"['SDProbots', '-74', '00:16:35:9D:2B:09']"
46,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
46,"['central', '-70', '38:90:A5:19:EB:FF']"
46,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
46,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
46,"['central', '-43', '38:90:A5:0D:33:3F']"
46,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
46,"['SDProbots', '-86', '00:13:21:57:E4:EB']"
46,"['central', '-38', '38:90:A5:0D:33:30']"
46,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
46,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
46,"['eduroam', '-84', '38:90:A5:20:20:41']"
46,"['eduroam', '-80', '38:90:A5:5A:11:11']"
46,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
46,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
46,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
46,"['eduroam', '-83', '20:3A:07:85:59:51']"
46,"['central', '-82', '38:90:A5:5A:11:1F']"
46,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
46,"['eduroam', '-85', '38:90:A5:20:31:B1']"
46,"['central', '-83', '20:3A:07:85:59:50']"
46,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
46,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
46,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
46,"['central', '-80', '38:90:A5:5A:11:10']"
46,"['central', '-86', '38:90:A5:20:31:B0']"
46,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
46,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
46,"['central', '-83', '38:90:A5:20:20:40']"
46,"['central', '-86', '38:90:A5:4D:6A:1F']"
47,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
47,"['SDProbots', '-42', '00:13:21:57:B4:67']"
47,"['central', '-67', '38:90:A5:19:EB:F0']"
47,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
47,"['eduroam', '-34', '38:90:A5:0D:33:31']"
47,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
47,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
47,"['central', '-71', '38:90:A5:19:EB:FF']"
47,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
47,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
47,"['central', '-44', '38:90:A5:0D:33:3F']"
47,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
47,"['SDProbots', '-86', '00:13:21:57:E4:EB']"
47,"['central', '-35', '38:90:A5:0D:33:30']"
47,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
47,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
47,"['eduroam', '-83', '38:90:A5:20:20:41']"
47,"['eduroam', '-80', '38:90:A5:5A:11:11']"
47,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
47,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
47,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
47,"['eduroam', '-83', '20:3A:07:85:59:51']"
47,"['central', '-82', '38:90:A5:5A:11:1F']"
47,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
47,"['eduroam', '-85', '38:90:A5:20:31:B1']"
47,"['central', '-83', '20:3A:07:85:59:50']"
47,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
47,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
47,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
47,"['central', '-80', '38:90:A5:5A:11:10']"
47,"['central', '-86', '38:90:A5:20:31:B0']"
47,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
47,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
47,"['central', '-84', '38:90:A5:20:20:40']"
47,"['central', '-88', '38:90:A5:4D:6A:1F']"
48,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
48,"['SDProbots', '-55', '00:13:21:57:B4:67']"
48,"['central', '-67', '38:90:A5:19:EB:F0']"
48,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
48,"['eduroam', '-35', '38:90:A5:0D:33:31']"
48,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
48,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
48,"['central', '-71', '38:90:A5:19:EB:FF']"
48,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
48,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
48,"['central', '-43', '38:90:A5:0D:33:3F']"
48,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
48,"['SDProbots', '-86', '00:13:21:57:E4:EB']"
48,"['central', '-35', '38:90:A5:0D:33:30']"
48,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
48,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
48,"['eduroam', '-83', '38:90:A5:20:20:41']"
48,"['eduroam', '-81', '38:90:A5:5A:11:11']"
48,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
48,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
48,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
48,"['eduroam', '-83', '20:3A:07:85:59:51']"
48,"['central', '-82', '38:90:A5:5A:11:1F']"
48,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
48,"['eduroam', '-86', '38:90:A5:20:31:B1']"
48,"['central', '-84', '20:3A:07:85:59:50']"
48,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
48,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
48,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
48,"['central', '-80', '38:90:A5:5A:11:10']"
48,"['central', '-86', '38:90:A5:20:31:B0']"
48,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
48,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
48,"['central', '-85', '38:90:A5:20:20:40']"
48,"['central', '-88', '38:90:A5:4D:6A:1F']"
49,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
49,"['SDProbots', '-42', '00:13:21:57:B4:67']"
49,"['central', '-66', '38:90:A5:19:EB:F0']"
49,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
49,"['eduroam', '-34', '38:90:A5:0D:33:31']"
49,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
49,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
49,"['central', '-70', '38:90:A5:19:EB:FF']"
49,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
49,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
49,"['central', '-43', '38:90:A5:0D:33:3F']"
49,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
49,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
49,"['central', '-34', '38:90:A5:0D:33:30']"
49,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
49,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
49,"['eduroam', '-85', '38:90:A5:20:20:41']"
49,"['eduroam', '-79', '38:90:A5:5A:11:11']"
49,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
49,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
49,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
49,"['eduroam', '-83', '20:3A:07:85:59:51']"
49,"['central', '-82', '38:90:A5:5A:11:1F']"
49,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
49,"['eduroam', '-86', '38:90:A5:20:31:B1']"
49,"['central', '-84', '20:3A:07:85:59:50']"
49,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
49,"['Visit-Ed', '-83', '38:90:A5:20:20:42']"
49,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
49,"['central', '-80', '38:90:A5:5A:11:10']"
49,"['central', '-86', '38:90:A5:20:31:B0']"
49,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
49,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
49,"['central', '-84', '38:90:A5:20:20:40']"
49,"['central', '-88', '38:90:A5:4D:6A:1F']"
50,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
50,"['SDProbots', '-55', '00:13:21:57:B4:67']"
50,"['central', '-67', '38:90:A5:19:EB:F0']"
50,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
50,"['eduroam', '-35', '38:90:A5:0D:33:31']"
50,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
50,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
50,"['central', '-70', '38:90:A5:19:EB:FF']"
50,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
50,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
50,"['central', '-43', '38:90:A5:0D:33:3F']"
50,"['SDP_AT', '-44', '38:90:A5:0D:33:3D']"
50,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
50,"['central', '-38', '38:90:A5:0D:33:30']"
50,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
50,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
50,"['eduroam', '-83', '38:90:A5:20:20:41']"
50,"['eduroam', '-79', '38:90:A5:5A:11:11']"
50,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
50,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
50,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
50,"['eduroam', '-83', '20:3A:07:85:59:51']"
50,"['central', '-82', '38:90:A5:5A:11:1F']"
50,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
50,"['eduroam', '-86', '38:90:A5:20:31:B1']"
50,"['central', '-84', '20:3A:07:85:59:50']"
50,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
50,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
50,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
50,"['central', '-80', '38:90:A5:5A:11:10']"
50,"['central', '-86', '38:90:A5:20:31:B0']"
50,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
50,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
50,"['central', '-83', '38:90:A5:20:20:40']"
50,"['central', '-88', '38:90:A5:4D:6A:1F']"
51,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
51,"['SDProbots', '-41', '00:13:21:57:B4:67']"
51,"['central', '-67', '38:90:A5:19:EB:F0']"
51,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
51,"['eduroam', '-35', '38:90:A5:0D:33:31']"
51,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
51,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
51,"['central', '-70', '38:90:A5:19:EB:FF']"
51,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
51,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
51,"['central', '-43', '38:90:A5:0D:33:3F']"
51,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
51,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
51,"['central', '-35', '38:90:A5:0D:33:30']"
51,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
51,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
51,"['eduroam', '-83', '38:90:A5:20:20:41']"
51,"['eduroam', '-81', '38:90:A5:5A:11:11']"
51,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
51,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
51,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
51,"['eduroam', '-83', '20:3A:07:85:59:51']"
51,"['central', '-82', '38:90:A5:5A:11:1F']"
51,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
51,"['eduroam', '-85', '38:90:A5:20:31:B1']"
51,"['central', '-83', '20:3A:07:85:59:50']"
51,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
51,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
51,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
51,"['central', '-80', '38:90:A5:5A:11:10']"
51,"['central', '-86', '38:90:A5:20:31:B0']"
51,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
51,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
51,"['central', '-83', '38:90:A5:20:20:40']"
51,"['central', '-88', '38:90:A5:4D:6A:1F']"
52,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
52,"['SDProbots', '-56', '00:13:21:57:B4:67']"
52,"['central', '-67', '38:90:A5:19:EB:F0']"
52,"['Visit-Ed', '-68', '38:90:A5:19:EB:F3']"
52,"['eduroam', '-34', '38:90:A5:0D:33:31']"
52,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
52,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
52,"['central', '-71', '38:90:A5:19:EB:FF']"
52,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
52,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
52,"['central', '-43', '38:90:A5:0D:33:3F']"
52,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
52,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
52,"['central', '-35', '38:90:A5:0D:33:30']"
52,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
52,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
52,"['eduroam', '-83', '38:90:A5:20:20:41']"
52,"['eduroam', '-81', '38:90:A5:5A:11:11']"
52,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
52,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
52,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
52,"['eduroam', '-83', '20:3A:07:85:59:51']"
52,"['central', '-82', '38:90:A5:5A:11:1F']"
52,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
52,"['eduroam', '-85', '38:90:A5:20:31:B1']"
52,"['central', '-83', '20:3A:07:85:59:50']"
52,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
52,"['Visit-Ed', '-84', '38:90:A5:20:20:42']"
52,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
52,"['central', '-80', '38:90:A5:5A:11:10']"
52,"['central', '-86', '38:90:A5:20:31:B0']"
52,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
52,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
52,"['central', '-84', '38:90:A5:20:20:40']"
52,"['central', '-88', '38:90:A5:4D:6A:1F']"
53,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
53,"['SDProbots', '-42', '00:13:21:57:B4:67']"
53,"['central', '-67', '38:90:A5:19:EB:F0']"
53,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
53,"['eduroam', '-35', '38:90:A5:0D:33:31']"
53,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
53,"['eduroam', '-71', '38:90:A5:19:EB:FE']"
53,"['central', '-71', '38:90:A5:19:EB:FF']"
53,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
53,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
53,"['central', '-43', '38:90:A5:0D:33:3F']"
53,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
53,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
53,"['central', '-35', '38:90:A5:0D:33:30']"
53,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
53,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
53,"['eduroam', '-83', '38:90:A5:20:20:41']"
53,"['eduroam', '-81', '38:90:A5:5A:11:11']"
53,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
53,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
53,"['Visit-Ed', '-85', '20:3A:07:85:59:52']"
53,"['eduroam', '-83', '20:3A:07:85:59:51']"
53,"['central', '-82', '38:90:A5:5A:11:1F']"
53,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
53,"['eduroam', '-85', '38:90:A5:20:31:B1']"
53,"['central', '-83', '20:3A:07:85:59:50']"
53,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
53,"['Visit-Ed', '-86', '38:90:A5:20:20:42']"
53,"['Visit-Ed', '-85', '38:90:A5:20:31:B2']"
53,"['central', '-86', '38:90:A5:20:31:B0']"
53,"['Visit-Ed', '-89', '38:90:A5:4D:6A:1C']"
53,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
53,"['central', '-84', '38:90:A5:20:20:40']"
53,"['central', '-88', '38:90:A5:4D:6A:1F']"
54,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
54,"['SDProbots', '-54', '00:13:21:57:B4:67']"
54,"['central', '-67', '38:90:A5:19:EB:F0']"
54,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
54,"['eduroam', '-35', '38:90:A5:0D:33:31']"
54,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
54,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
54,"['central', '-70', '38:90:A5:19:EB:FF']"
54,"['Visit-Ed', '-70', '38:90:A5:19:EB:FC']"
54,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
54,"['central', '-43', '38:90:A5:0D:33:3F']"
54,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
54,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
54,"['central', '-38', '38:90:A5:0D:33:30']"
54,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
54,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
54,"['eduroam', '-85', '38:90:A5:20:20:41']"
54,"['eduroam', '-81', '38:90:A5:5A:11:11']"
54,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
54,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
54,"['Visit-Ed', '-85', '20:3A:07:85:59:52']"
54,"['eduroam', '-86', '20:3A:07:85:59:51']"
54,"['central', '-83', '38:90:A5:5A:11:1F']"
54,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
54,"['eduroam', '-85', '38:90:A5:20:31:B1']"
54,"['central', '-83', '20:3A:07:85:59:50']"
54,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
54,"['Visit-Ed', '-86', '38:90:A5:20:20:42']"
54,"['Visit-Ed', '-89', '38:90:A5:4D:6A:1C']"
54,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
54,"['central', '-85', '38:90:A5:20:20:40']"
54,"['central', '-87', '38:90:A5:4D:6A:1F']"
55,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
55,"['SDProbots', '-43', '00:13:21:57:B4:67']"
55,"['central', '-67', '38:90:A5:19:EB:F0']"
55,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
55,"['eduroam', '-35', '38:90:A5:0D:33:31']"
55,"['SDProbots', '-75', '00:16:35:9D:2B:09']"
55,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
55,"['central', '-70', '38:90:A5:19:EB:FF']"
55,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
55,"['eduroam', '-44', '38:90:A5:0D:33:3E']"
55,"['central', '-44', '38:90:A5:0D:33:3F']"
55,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
55,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
55,"['central', '-38', '38:90:A5:0D:33:30']"
55,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
55,"['SDProbots', '-89', '00:0D:9D:F6:12:77']"
55,"['eduroam', '-83', '38:90:A5:20:20:41']"
55,"['eduroam', '-81', '38:90:A5:5A:11:11']"
55,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
55,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
55,"['Visit-Ed', '-85', '20:3A:07:85:59:52']"
55,"['eduroam', '-86', '20:3A:07:85:59:51']"
55,"['central', '-83', '38:90:A5:5A:11:1F']"
55,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
55,"['eduroam', '-85', '38:90:A5:20:31:B1']"
55,"['central', '-83', '20:3A:07:85:59:50']"
55,"['SDP_AT', '-81', '38:90:A5:5A:11:12']"
55,"['Visit-Ed', '-86', '38:90:A5:20:20:42']"
55,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
55,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
55,"['central', '-85', '38:90:A5:20:20:40']"
55,"['central', '-87', '38:90:A5:4D:6A:1F']"
56,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
56,"['SDProbots', '-53', '00:13:21:57:B4:67']"
56,"['central', '-67', '38:90:A5:19:EB:F0']"
56,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
56,"['eduroam', '-34', '38:90:A5:0D:33:31']"
56,"['SDProbots', '-74', '00:16:35:9D:2B:09']"
56,"['eduroam', '-70', '38:90:A5:19:EB:FE']"
56,"['central', '-70', '38:90:A5:19:EB:FF']"
56,"['Visit-Ed', '-71', '38:90:A5:19:EB:FC']"
56,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
56,"['central', '-42', '38:90:A5:0D:33:3F']"
56,"['SDP_AT', '-43', '38:90:A5:0D:33:3D']"
56,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
56,"['central', '-35', '38:90:A5:0D:33:30']"
56,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
56,"['SDProbots', '-89', '00:0D:9D:F6:12:77']"
56,"['eduroam', '-84', '38:90:A5:20:20:41']"
56,"['eduroam', '-81', '38:90:A5:5A:11:11']"
56,"['eduroam', '-82', '38:90:A5:5A:11:1E']"
56,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
