Iteration,Network,Signal,MAC Address
4,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
4,"['SDProbots', '-44', '00:13:21:57:B4:67']"
4,"['central', '-57', '38:90:A5:19:EB:F0']"
4,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
4,"['eduroam', '-37', '38:90:A5:0D:33:31']"
4,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
4,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
4,"['central', '-66', '38:90:A5:19:EB:FF']"
4,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
4,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
4,"['central', '-37', '38:90:A5:0D:33:3F']"
4,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
4,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
4,"['eduroam', '-82', '38:90:A5:5A:11:11']"
4,"['central', '-38', '38:90:A5:0D:33:30']"
4,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
4,"['central', '-80', '38:90:A5:5A:11:1F']"
4,"['central', '-78', '38:90:A5:20:20:40']"
4,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
4,"['eduroam', '-78', '38:90:A5:20:20:41']"
4,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
4,"['eduroam', '-86', '58:F3:9C:BE:03:41']"
4,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
4,"['BTWi-fi', '-85', '72:86:60:57:1F:9B']"
4,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-86', '72:86:60:57:1F:9E']"
4,"['eduroam', '-78', '38:90:A5:5A:11:1E']"
4,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
4,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
4,"['central', '-83', '38:90:A5:5A:11:10']"
5,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
5,"['SDProbots', '-43', '00:13:21:57:B4:67']"
5,"['central', '-58', '38:90:A5:19:EB:F0']"
5,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
5,"['eduroam', '-37', '38:90:A5:0D:33:31']"
5,"['SDProbots', '-81', '00:16:35:9D:2B:09']"
5,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
5,"['central', '-66', '38:90:A5:19:EB:FF']"
5,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
5,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
5,"['central', '-37', '38:90:A5:0D:33:3F']"
5,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
5,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
5,"['eduroam', '-82', '38:90:A5:5A:11:11']"
5,"['central', '-38', '38:90:A5:0D:33:30']"
5,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
5,"['central', '-80', '38:90:A5:5A:11:1F']"
5,"['central', '-77', '38:90:A5:20:20:40']"
5,"['Visit-Ed', '-71', '38:90:A5:20:20:42']"
5,"['eduroam', '-78', '38:90:A5:20:20:41']"
5,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
5,"['eduroam', '-86', '58:F3:9C:BE:03:41']"
5,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
5,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
5,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-86', '72:86:60:57:1F:9E']"
5,"['eduroam', '-78', '38:90:A5:5A:11:1E']"
5,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
5,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
5,"['central', '-83', '38:90:A5:5A:11:10']"
5,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
5,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
5,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
5,"['central', '-84', '38:90:A5:4D:6A:1F']"
6,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-45', '00:13:21:57:B4:67']"
6,"['central', '-58', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-37', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-79', '00:16:35:9D:2B:09']"
6,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
6,"['central', '-66', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-35', '38:90:A5:0D:33:3E']"
6,"['central', '-38', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
6,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
6,"['eduroam', '-83', '38:90:A5:5A:11:11']"
6,"['central', '-38', '38:90:A5:0D:33:30']"
6,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
6,"['central', '-80', '38:90:A5:5A:11:1F']"
6,"['central', '-78', '38:90:A5:20:20:40']"
6,"['Visit-Ed', '-78', '38:90:A5:20:20:42']"
6,"['eduroam', '-79', '38:90:A5:20:20:41']"
6,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
6,"['eduroam', '-86', '58:F3:9C:BE:03:41']"
6,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
6,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
6,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-86', '72:86:60:57:1F:9E']"
6,"['eduroam', '-79', '38:90:A5:5A:11:1E']"
6,"['SDP_AT', '-80', '38:90:A5:5A:11:1D']"
6,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
6,"['central', '-84', '38:90:A5:5A:11:10']"
6,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
6,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
6,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
6,"['central', '-84', '38:90:A5:4D:6A:1F']"
7,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-43', '00:13:21:57:B4:67']"
7,"['central', '-58', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-37', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
7,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
7,"['central', '-66', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
7,"['central', '-38', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
7,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
7,"['eduroam', '-83', '38:90:A5:5A:11:11']"
7,"['central', '-38', '38:90:A5:0D:33:30']"
7,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
7,"['central', '-80', '38:90:A5:5A:11:1F']"
7,"['central', '-79', '38:90:A5:20:20:40']"
7,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
7,"['eduroam', '-79', '38:90:A5:20:20:41']"
7,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
7,"['eduroam', '-89', '58:F3:9C:BE:03:41']"
7,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
7,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
7,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-86', '72:86:60:57:1F:9E']"
7,"['eduroam', '-79', '38:90:A5:5A:11:1E']"
7,"['SDP_AT', '-79', '38:90:A5:5A:11:1D']"
7,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
7,"['central', '-84', '38:90:A5:5A:11:10']"
7,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
7,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
7,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
7,"['central', '-85', '38:90:A5:4D:6A:1F']"
8,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-44', '00:13:21:57:B4:67']"
8,"['central', '-58', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-37', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
8,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
8,"['central', '-65', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
8,"['central', '-37', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
8,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
8,"['eduroam', '-83', '38:90:A5:5A:11:11']"
8,"['central', '-37', '38:90:A5:0D:33:30']"
8,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
8,"['central', '-80', '38:90:A5:5A:11:1F']"
8,"['central', '-78', '38:90:A5:20:20:40']"
8,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
8,"['eduroam', '-77', '38:90:A5:20:20:41']"
8,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
8,"['eduroam', '-89', '58:F3:9C:BE:03:41']"
8,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
8,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
8,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-86', '72:86:60:57:1F:9E']"
8,"['eduroam', '-79', '38:90:A5:5A:11:1E']"
8,"['SDP_AT', '-79', '38:90:A5:5A:11:1D']"
8,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
8,"['central', '-83', '38:90:A5:5A:11:10']"
8,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
8,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
8,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
8,"['central', '-85', '38:90:A5:4D:6A:1F']"
8,"['wePresent-895', '-87', 'BC:30:7E:DD:5E:5C']"
9,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-42', '00:13:21:57:B4:67']"
9,"['central', '-58', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-37', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-81', '00:16:35:9D:2B:09']"
9,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
9,"['central', '-65', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
9,"['central', '-38', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
9,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
9,"['eduroam', '-83', '38:90:A5:5A:11:11']"
9,"['central', '-38', '38:90:A5:0D:33:30']"
9,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
9,"['central', '-80', '38:90:A5:5A:11:1F']"
9,"['central', '-78', '38:90:A5:20:20:40']"
9,"['Visit-Ed', '-78', '38:90:A5:20:20:42']"
9,"['eduroam', '-78', '38:90:A5:20:20:41']"
9,"['SDProbots', '-86', '00:16:35:9D:4B:F3']"
9,"['eduroam', '-89', '58:F3:9C:BE:03:41']"
9,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
9,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
9,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-86', '72:86:60:57:1F:9E']"
9,"['eduroam', '-79', '38:90:A5:5A:11:1E']"
9,"['SDP_AT', '-78', '38:90:A5:5A:11:1D']"
9,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
9,"['central', '-83', '38:90:A5:5A:11:10']"
9,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
9,"['BT-MGCPWG', '-88', 'D4:86:60:57:1F:9A']"
9,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
9,"['central', '-85', '38:90:A5:4D:6A:1F']"
9,"['wePresent-895', '-87', 'BC:30:7E:DD:5E:5C']"
10,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-44', '00:13:21:57:B4:67']"
10,"['central', '-58', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-37', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-79', '00:16:35:9D:2B:09']"
10,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
10,"['central', '-65', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-37', '38:90:A5:0D:33:3E']"
10,"['central', '-37', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
10,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
10,"['eduroam', '-83', '38:90:A5:5A:11:11']"
10,"['central', '-38', '38:90:A5:0D:33:30']"
10,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
10,"['central', '-77', '38:90:A5:5A:11:1F']"
10,"['central', '-79', '38:90:A5:20:20:40']"
10,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
10,"['eduroam', '-79', '38:90:A5:20:20:41']"
10,"['eduroam', '-89', '58:F3:9C:BE:03:41']"
10,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
10,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
10,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '72:86:60:57:1F:9E']"
10,"['eduroam', '-78', '38:90:A5:5A:11:1E']"
10,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
10,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
10,"['central', '-83', '38:90:A5:5A:11:10']"
10,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
10,"['BT-MGCPWG', '-84', 'D4:86:60:57:1F:9A']"
10,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
10,"['central', '-85', '38:90:A5:4D:6A:1F']"
10,"['wePresent-895', '-87', 'BC:30:7E:DD:5E:5C']"
10,"['Jizhiiyyn', '-85', '70:97:41:2A:22:1B']"
11,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-43', '00:13:21:57:B4:67']"
11,"['central', '-57', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-37', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
11,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
11,"['central', '-66', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
11,"['central', '-38', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
11,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
11,"['eduroam', '-82', '38:90:A5:5A:11:11']"
11,"['central', '-38', '38:90:A5:0D:33:30']"
11,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
11,"['central', '-79', '38:90:A5:5A:11:1F']"
11,"['central', '-77', '38:90:A5:20:20:40']"
11,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
11,"['eduroam', '-78', '38:90:A5:20:20:41']"
11,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
11,"['SDP_AT', '-85', '38:90:A5:5A:11:12']"
11,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
11,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '72:86:60:57:1F:9E']"
11,"['eduroam', '-78', '38:90:A5:5A:11:1E']"
11,"['SDP_AT', '-79', '38:90:A5:5A:11:1D']"
11,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
11,"['central', '-83', '38:90:A5:5A:11:10']"
11,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
11,"['BT-MGCPWG', '-84', 'D4:86:60:57:1F:9A']"
11,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
11,"['central', '-85', '38:90:A5:4D:6A:1F']"
11,"['wePresent-895', '-87', 'BC:30:7E:DD:5E:5C']"
11,"['Jizhiiyyn', '-85', '70:97:41:2A:22:1B']"
11,"['central', '-87', '20:3A:07:85:59:50']"
11,"['Visit-Ed', '-86', '58:F3:9C:BE:03:43']"
11,"['SDProbots', '-89', '00:16:35:9D:4B:F3']"
12,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
12,"['SDProbots', '-43', '00:13:21:57:B4:67']"
12,"['central', '-59', '38:90:A5:19:EB:F0']"
12,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
12,"['eduroam', '-37', '38:90:A5:0D:33:31']"
12,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
12,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
12,"['central', '-65', '38:90:A5:19:EB:FF']"
12,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
12,"['eduroam', '-37', '38:90:A5:0D:33:3E']"
12,"['central', '-38', '38:90:A5:0D:33:3F']"
12,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
12,"['SDProbots', '-86', '00:13:21:57:E4:EB']"
12,"['eduroam', '-82', '38:90:A5:5A:11:11']"
12,"['central', '-38', '38:90:A5:0D:33:30']"
12,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
12,"['central', '-77', '38:90:A5:5A:11:1F']"
12,"['central', '-78', '38:90:A5:20:20:40']"
12,"['Visit-Ed', '-78', '38:90:A5:20:20:42']"
12,"['eduroam', '-79', '38:90:A5:20:20:41']"
12,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
12,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
12,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
12,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '72:86:60:57:1F:9E']"
12,"['eduroam', '-77', '38:90:A5:5A:11:1E']"
12,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
12,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
12,"['central', '-83', '38:90:A5:5A:11:10']"
12,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
12,"['BT-MGCPWG', '-84', 'D4:86:60:57:1F:9A']"
12,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
12,"['central', '-85', '38:90:A5:4D:6A:1F']"
12,"['wePresent-895', '-87', 'BC:30:7E:DD:5E:5C']"
12,"['Jizhiiyyn', '-86', '70:97:41:2A:22:1B']"
12,"['central', '-87', '20:3A:07:85:59:50']"
12,"['Visit-Ed', '-86', '58:F3:9C:BE:03:43']"
12,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
13,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
13,"['SDProbots', '-44', '00:13:21:57:B4:67']"
13,"['central', '-57', '38:90:A5:19:EB:F0']"
13,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
13,"['eduroam', '-37', '38:90:A5:0D:33:31']"
13,"['SDProbots', '-78', '00:16:35:9D:2B:09']"
13,"['eduroam', '-67', '38:90:A5:19:EB:FE']"
13,"['central', '-67', '38:90:A5:19:EB:FF']"
13,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
13,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
13,"['central', '-35', '38:90:A5:0D:33:3F']"
13,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
13,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
13,"['eduroam', '-83', '38:90:A5:5A:11:11']"
13,"['central', '-38', '38:90:A5:0D:33:30']"
13,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
13,"['central', '-78', '38:90:A5:5A:11:1F']"
13,"['central', '-78', '38:90:A5:20:20:40']"
13,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
13,"['eduroam', '-79', '38:90:A5:20:20:41']"
13,"['eduroam', '-85', '58:F3:9C:BE:03:41']"
13,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
13,"['BTWi-fi', '-84', '72:86:60:57:1F:9B']"
13,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-87', '72:86:60:57:1F:9E']"
13,"['eduroam', '-78', '38:90:A5:5A:11:1E']"
13,"['SDP_AT', '-77', '38:90:A5:5A:11:1D']"
13,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
13,"['central', '-81', '38:90:A5:5A:11:10']"
13,"['BTWi-fi', '-86', '7A:97:41:2A:22:1C']"
13,"['BT-MGCPWG', '-84', 'D4:86:60:57:1F:9A']"
13,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
13,"['central', '-85', '38:90:A5:4D:6A:1F']"
13,"['wePresent-895', '-87', 'BC:30:7E:DD:5E:5C']"
13,"['Jizhiiyyn', '-86', '70:97:41:2A:22:1B']"
13,"['central', '-87', '20:3A:07:85:59:50']"
13,"['Visit-Ed', '-86', '58:F3:9C:BE:03:43']"
13,"['SDProbots', '-88', '00:16:35:9D:4B:F3']"
14,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
14,"['SDProbots', '-43', '00:13:21:57:B4:67']"
14,"['central', '-58', '38:90:A5:19:EB:F0']"
14,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
14,"['eduroam', '-37', '38:90:A5:0D:33:31']"
14,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
14,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
14,"['central', '-66', '38:90:A5:19:EB:FF']"
14,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
14,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
14,"['central', '-38', '38:90:A5:0D:33:3F']"
14,"['SDP_AT', '-37', '38:90:A5:0D:33:3D']"
14,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
14,"['eduroam', '-82', '38:90:A5:5A:11:11']"
14,"['central', '-38', '38:90:A5:0D:33:30']"
14,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
14,"['central', '-78', '38:90:A5:5A:11:1F']"
14,"['central', '-79', '38:90:A5:20:20:40']"
14,"['Visit-Ed', '-76', '38:90:A5:20:20:42']"
14,"['eduroam', '-79', '38:90:A5:20:20:41']"
