Iteration,Network,Signal,MAC Address
2,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
2,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
2,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
2,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
2,"['central', '-87', '38:90:A5:4D:6A:1F']"
3,"['eduroam', '-65', '38:90:A5:19:EB:F1']"
3,"['SDProbots', '-41', '00:13:21:57:B4:67']"
3,"['central', '-65', '38:90:A5:19:EB:F0']"
3,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
3,"['eduroam', '-35', '38:90:A5:0D:33:31']"
3,"['SDProbots', '-86', '00:16:35:9D:2B:09']"
3,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
3,"['central', '-66', '38:90:A5:19:EB:FF']"
3,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
3,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
3,"['central', '-42', '38:90:A5:0D:33:3F']"
3,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
3,"['SDProbots', '-74', '00:13:21:57:E4:EB']"
3,"['central', '-38', '38:90:A5:0D:33:30']"
3,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
3,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
3,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
3,"['eduroam', '-83', '20:3A:07:85:59:51']"
3,"['eduroam', '-78', '38:90:A5:20:20:41']"
3,"['eduroam', '-83', '38:90:A5:5A:11:11']"
3,"['central', '-80', '38:90:A5:20:20:40']"
3,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
3,"['central', '-85', '38:90:A5:5A:11:1F']"
3,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-83', '7A:97:41:2A:22:1F']"
3,"['Visit-Ed', '-84', '58:F3:9C:BE:03:43']"
3,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
3,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
3,"['central', '-87', '38:90:A5:4D:6A:1F']"
3,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
3,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
3,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
4,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
4,"['SDProbots', '-48', '00:13:21:57:B4:67']"
4,"['central', '-66', '38:90:A5:19:EB:F0']"
4,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
4,"['eduroam', '-35', '38:90:A5:0D:33:31']"
4,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
4,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
4,"['central', '-65', '38:90:A5:19:EB:FF']"
4,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
4,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
4,"['central', '-42', '38:90:A5:0D:33:3F']"
4,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
4,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
4,"['central', '-38', '38:90:A5:0D:33:30']"
4,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
4,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
4,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
4,"['eduroam', '-83', '20:3A:07:85:59:51']"
4,"['eduroam', '-80', '38:90:A5:20:20:41']"
4,"['eduroam', '-83', '38:90:A5:5A:11:11']"
4,"['central', '-79', '38:90:A5:20:20:40']"
4,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
4,"['central', '-85', '38:90:A5:5A:11:1F']"
4,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-83', '7A:97:41:2A:22:1F']"
4,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
4,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
4,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
4,"['central', '-87', '38:90:A5:4D:6A:1F']"
4,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
4,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
4,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
4,"['central', '-83', '20:3A:07:85:59:50']"
4,"['BTWi-fi', '-83', '7A:97:41:2A:22:1C']"
4,"['central', '-82', '38:90:A5:5A:11:10']"
5,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
5,"['SDProbots', '-42', '00:13:21:57:B4:67']"
5,"['central', '-66', '38:90:A5:19:EB:F0']"
5,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
5,"['eduroam', '-36', '38:90:A5:0D:33:31']"
5,"['SDProbots', '-81', '00:16:35:9D:2B:09']"
5,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
5,"['central', '-65', '38:90:A5:19:EB:FF']"
5,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
5,"['eduroam', '-43', '38:90:A5:0D:33:3E']"
5,"['central', '-42', '38:90:A5:0D:33:3F']"
5,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
5,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
5,"['central', '-37', '38:90:A5:0D:33:30']"
5,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
5,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
5,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
5,"['eduroam', '-83', '20:3A:07:85:59:51']"
5,"['eduroam', '-79', '38:90:A5:20:20:41']"
5,"['eduroam', '-83', '38:90:A5:5A:11:11']"
5,"['central', '-78', '38:90:A5:20:20:40']"
5,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
5,"['central', '-85', '38:90:A5:5A:11:1F']"
5,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-83', '7A:97:41:2A:22:1F']"
5,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
5,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
5,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
5,"['central', '-87', '38:90:A5:4D:6A:1F']"
5,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
5,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
5,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
5,"['central', '-83', '20:3A:07:85:59:50']"
5,"['BTWi-fi', '-83', '7A:97:41:2A:22:1C']"
5,"['central', '-82', '38:90:A5:5A:11:10']"
6,"['eduroam', '-63', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-48', '00:13:21:57:B4:67']"
6,"['central', '-64', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-64', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-36', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
6,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
6,"['central', '-65', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
6,"['central', '-41', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-41', '38:90:A5:0D:33:3D']"
6,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
6,"['central', '-37', '38:90:A5:0D:33:30']"
6,"['SDP_AT', '-36', '38:90:A5:0D:33:32']"
6,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
6,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
6,"['eduroam', '-83', '20:3A:07:85:59:51']"
6,"['eduroam', '-78', '38:90:A5:20:20:41']"
6,"['eduroam', '-83', '38:90:A5:5A:11:11']"
6,"['central', '-78', '38:90:A5:20:20:40']"
6,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
6,"['central', '-85', '38:90:A5:5A:11:1F']"
6,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-83', '7A:97:41:2A:22:1F']"
6,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
6,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
6,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
6,"['central', '-87', '38:90:A5:4D:6A:1F']"
6,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
6,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
6,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
6,"['central', '-83', '20:3A:07:85:59:50']"
6,"['BTWi-fi', '-83', '7A:97:41:2A:22:1C']"
6,"['central', '-82', '38:90:A5:5A:11:10']"
6,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
7,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-40', '00:13:21:57:B4:67']"
7,"['central', '-66', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-36', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
7,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
7,"['central', '-65', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
7,"['central', '-42', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
7,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
7,"['central', '-39', '38:90:A5:0D:33:30']"
7,"['SDP_AT', '-36', '38:90:A5:0D:33:32']"
7,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
7,"['Visit-Ed', '-84', '20:3A:07:85:59:52']"
7,"['eduroam', '-85', '20:3A:07:85:59:51']"
7,"['eduroam', '-80', '38:90:A5:20:20:41']"
7,"['eduroam', '-83', '38:90:A5:5A:11:11']"
7,"['central', '-76', '38:90:A5:20:20:40']"
7,"['Visit-Ed', '-77', '38:90:A5:20:20:42']"
7,"['central', '-85', '38:90:A5:5A:11:1F']"
7,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-83', '7A:97:41:2A:22:1F']"
7,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
7,"['eduroam', '-84', '58:F3:9C:BE:03:41']"
7,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
7,"['central', '-87', '38:90:A5:4D:6A:1F']"
7,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
7,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
7,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
7,"['central', '-83', '20:3A:07:85:59:50']"
7,"['BTWi-fi', '-83', '7A:97:41:2A:22:1C']"
7,"['central', '-82', '38:90:A5:5A:11:10']"
7,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
7,"['Jizhiiyyn', '-85', '70:97:41:2A:22:1B']"
7,"['central', '-83', '58:F3:9C:BE:03:40']"
8,"['eduroam', '-63', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-48', '00:13:21:57:B4:67']"
8,"['central', '-64', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-65', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-36', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
8,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
8,"['central', '-65', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
8,"['central', '-41', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-41', '38:90:A5:0D:33:3D']"
8,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
8,"['central', '-36', '38:90:A5:0D:33:30']"
8,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
8,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
8,"['Visit-Ed', '-84', '20:3A:07:85:59:52']"
8,"['eduroam', '-85', '20:3A:07:85:59:51']"
8,"['eduroam', '-80', '38:90:A5:20:20:41']"
8,"['eduroam', '-83', '38:90:A5:5A:11:11']"
8,"['central', '-79', '38:90:A5:20:20:40']"
8,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
8,"['central', '-86', '38:90:A5:5A:11:1F']"
8,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-82', '7A:97:41:2A:22:1F']"
8,"['Visit-Ed', '-85', '58:F3:9C:BE:03:43']"
8,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
8,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
8,"['central', '-87', '38:90:A5:4D:6A:1F']"
8,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
8,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
8,"['eduroam', '-88', '38:90:A5:4D:6A:1E']"
8,"['central', '-83', '20:3A:07:85:59:50']"
8,"['BTWi-fi', '-83', '7A:97:41:2A:22:1C']"
8,"['central', '-82', '38:90:A5:5A:11:10']"
8,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
8,"['Jizhiiyyn', '-85', '70:97:41:2A:22:1B']"
8,"['central', '-83', '58:F3:9C:BE:03:40']"
9,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-40', '00:13:21:57:B4:67']"
9,"['central', '-66', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-37', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
9,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
9,"['central', '-65', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
9,"['central', '-42', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
9,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
9,"['central', '-36', '38:90:A5:0D:33:30']"
9,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
9,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
9,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
9,"['eduroam', '-84', '20:3A:07:85:59:51']"
9,"['eduroam', '-80', '38:90:A5:20:20:41']"
9,"['eduroam', '-83', '38:90:A5:5A:11:11']"
9,"['central', '-78', '38:90:A5:20:20:40']"
9,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
9,"['central', '-86', '38:90:A5:5A:11:1F']"
9,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
9,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
9,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
9,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
9,"['central', '-87', '38:90:A5:4D:6A:1F']"
9,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
9,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
9,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
9,"['central', '-83', '20:3A:07:85:59:50']"
9,"['BTWi-fi', '-84', '7A:97:41:2A:22:1C']"
9,"['central', '-82', '38:90:A5:5A:11:10']"
9,"['SDP_AT', '-83', '38:90:A5:5A:11:12']"
9,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
9,"['central', '-83', '58:F3:9C:BE:03:40']"
10,"['eduroam', '-67', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-47', '00:13:21:57:B4:67']"
10,"['central', '-67', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-67', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-36', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
10,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
10,"['central', '-65', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
10,"['central', '-42', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-41', '38:90:A5:0D:33:3D']"
10,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
10,"['central', '-38', '38:90:A5:0D:33:30']"
10,"['SDP_AT', '-38', '38:90:A5:0D:33:32']"
10,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
10,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
10,"['eduroam', '-82', '20:3A:07:85:59:51']"
10,"['eduroam', '-79', '38:90:A5:20:20:41']"
10,"['eduroam', '-83', '38:90:A5:5A:11:11']"
10,"['central', '-80', '38:90:A5:20:20:40']"
10,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
10,"['central', '-86', '38:90:A5:5A:11:1F']"
10,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
10,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
10,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
10,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
10,"['central', '-87', '38:90:A5:4D:6A:1F']"
10,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
10,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
10,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
10,"['central', '-83', '20:3A:07:85:59:50']"
10,"['BTWi-fi', '-84', '7A:97:41:2A:22:1C']"
10,"['central', '-82', '38:90:A5:5A:11:10']"
10,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
10,"['Jizhiiyyn', '-84', '70:97:41:2A:22:1B']"
10,"['central', '-83', '58:F3:9C:BE:03:40']"
11,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-42', '00:13:21:57:B4:67']"
11,"['central', '-64', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-64', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-35', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-77', '00:16:35:9D:2B:09']"
11,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
11,"['central', '-65', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
11,"['central', '-42', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
11,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
11,"['central', '-37', '38:90:A5:0D:33:30']"
11,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
11,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
11,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
11,"['eduroam', '-83', '20:3A:07:85:59:51']"
11,"['eduroam', '-79', '38:90:A5:20:20:41']"
11,"['eduroam', '-82', '38:90:A5:5A:11:11']"
11,"['central', '-78', '38:90:A5:20:20:40']"
11,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
11,"['central', '-86', '38:90:A5:5A:11:1F']"
11,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '7A:97:41:2A:22:1F']"
11,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
11,"['eduroam', '-83', '58:F3:9C:BE:03:41']"
11,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
11,"['central', '-86', '38:90:A5:4D:6A:1F']"
11,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
11,"['eduroam', '-85', '38:90:A5:5A:11:1E']"
11,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
11,"['central', '-84', '20:3A:07:85:59:50']"
11,"['BTWi-fi', '-84', '7A:97:41:2A:22:1C']"
11,"['central', '-82', '38:90:A5:5A:11:10']"
11,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
11,"['Jizhiiyyn', '-85', '70:97:41:2A:22:1B']"
11,"['central', '-83', '58:F3:9C:BE:03:40']"
11,"['central', '-88', '38:90:A5:20:20:4F']"
12,"['eduroam', '-64', '38:90:A5:19:EB:F1']"
12,"['SDProbots', '-48', '00:13:21:57:B4:67']"
12,"['central', '-64', '38:90:A5:19:EB:F0']"
12,"['Visit-Ed', '-64', '38:90:A5:19:EB:F3']"
12,"['eduroam', '-36', '38:90:A5:0D:33:31']"
12,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
12,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
12,"['central', '-65', '38:90:A5:19:EB:FF']"
12,"['Visit-Ed', '-65', '38:90:A5:19:EB:FC']"
12,"['eduroam', '-41', '38:90:A5:0D:33:3E']"
12,"['central', '-42', '38:90:A5:0D:33:3F']"
12,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
12,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
12,"['central', '-37', '38:90:A5:0D:33:30']"
12,"['SDP_AT', '-35', '38:90:A5:0D:33:32']"
12,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
12,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
12,"['eduroam', '-83', '20:3A:07:85:59:51']"
12,"['eduroam', '-79', '38:90:A5:20:20:41']"
12,"['eduroam', '-82', '38:90:A5:5A:11:11']"
12,"['central', '-80', '38:90:A5:20:20:40']"
12,"['Visit-Ed', '-79', '38:90:A5:20:20:42']"
12,"['central', '-86', '38:90:A5:5A:11:1F']"
12,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-84', '7A:97:41:2A:22:1F']"
12,"['Visit-Ed', '-83', '58:F3:9C:BE:03:43']"
12,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
12,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
12,"['central', '-87', '38:90:A5:4D:6A:1F']"
12,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
12,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
12,"['central', '-84', '20:3A:07:85:59:50']"
12,"['BTWi-fi', '-84', '7A:97:41:2A:22:1C']"
12,"['central', '-82', '38:90:A5:5A:11:10']"
12,"['SDP_AT', '-82', '38:90:A5:5A:11:12']"
12,"['Jizhiiyyn', '-85', '70:97:41:2A:22:1B']"
12,"['central', '-83', '58:F3:9C:BE:03:40']"
12,"['central', '-88', '38:90:A5:20:20:4F']"
13,"['eduroam', '-66', '38:90:A5:19:EB:F1']"
13,"['SDProbots', '-41', '00:13:21:57:B4:67']"
13,"['central', '-66', '38:90:A5:19:EB:F0']"
13,"['Visit-Ed', '-66', '38:90:A5:19:EB:F3']"
13,"['eduroam', '-36', '38:90:A5:0D:33:31']"
13,"['SDProbots', '-80', '00:16:35:9D:2B:09']"
13,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
13,"['central', '-65', '38:90:A5:19:EB:FF']"
13,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
13,"['eduroam', '-42', '38:90:A5:0D:33:3E']"
13,"['central', '-42', '38:90:A5:0D:33:3F']"
13,"['SDP_AT', '-42', '38:90:A5:0D:33:3D']"
13,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
13,"['central', '-38', '38:90:A5:0D:33:30']"
13,"['SDP_AT', '-37', '38:90:A5:0D:33:32']"
13,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
13,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
13,"['eduroam', '-84', '20:3A:07:85:59:51']"
13,"['eduroam', '-80', '38:90:A5:20:20:41']"
13,"['eduroam', '-82', '38:90:A5:5A:11:11']"
13,"['central', '-80', '38:90:A5:20:20:40']"
13,"['Visit-Ed', '-80', '38:90:A5:20:20:42']"
13,"['central', '-86', '38:90:A5:5A:11:1F']"
13,"['\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00\\x00', '-85', '7A:97:41:2A:22:1F']"
13,"['Visit-Ed', '-82', '58:F3:9C:BE:03:43']"
13,"['eduroam', '-82', '58:F3:9C:BE:03:41']"
13,"['Visit-Ed', '-87', '38:90:A5:4D:6A:1C']"
13,"['central', '-88', '38:90:A5:4D:6A:1F']"
13,"['SDP_AT', '-85', '38:90:A5:5A:11:1D']"
13,"['eduroam', '-87', '38:90:A5:4D:6A:1E']"
13,"['central', '-84', '20:3A:07:85:59:50']"
13,"['BTWi-fi', '-84', '7A:97:41:2A:22:1C']"
13,"['central', '-80', '38:90:A5:5A:11:10']"
