Iteration,Network,Signal,MAC Address
3,"['SDProbots', '-48', '00:13:21:57:B4:67']"
3,"['central', '-57', '38:90:A5:19:EB:F0']"
3,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
3,"['eduroam', '-41', '38:90:A5:0D:33:31']"
3,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
3,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
3,"['central', '-66', '38:90:A5:19:EB:FF']"
3,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
3,"['eduroam', '-38', '38:90:A5:0D:33:3E']"
3,"['central', '-39', '38:90:A5:0D:33:3F']"
3,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
3,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
3,"['central', '-42', '38:90:A5:0D:33:30']"
3,"['SDP_AT', '-42', '38:90:A5:0D:33:32']"
3,"['SDProbots', '-82', '00:0D:9D:F6:12:77']"
3,"['eduroam', '-81', '38:90:A5:5A:11:1E']"
3,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
3,"['eduroam', '-83', '20:3A:07:85:59:51']"
3,"['SDP_AT', '-81', '38:90:A5:5A:11:1D']"
3,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
3,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
3,"['eduroam', '-79', '38:90:A5:5A:11:11']"
3,"['central', '-83', '20:3A:07:85:59:50']"
3,"['central', '-82', '38:90:A5:20:20:40']"
3,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
3,"['central', '-80', '38:90:A5:5A:11:10']"
3,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
3,"['eduroam', '-81', '38:90:A5:20:20:41']"
3,"['central', '-83', '38:90:A5:5A:11:1F']"
3,"['central', '-86', '38:90:A5:4D:6A:1F']"
4,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
4,"['SDProbots', '-47', '00:13:21:57:B4:67']"
4,"['central', '-57', '38:90:A5:19:EB:F0']"
4,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
4,"['eduroam', '-41', '38:90:A5:0D:33:31']"
4,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
4,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
4,"['central', '-66', '38:90:A5:19:EB:FF']"
4,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
4,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
4,"['central', '-39', '38:90:A5:0D:33:3F']"
4,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
4,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
4,"['central', '-41', '38:90:A5:0D:33:30']"
4,"['SDP_AT', '-41', '38:90:A5:0D:33:32']"
4,"['SDProbots', '-88', '00:0D:9D:F6:12:77']"
4,"['eduroam', '-81', '38:90:A5:5A:11:1E']"
4,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
4,"['eduroam', '-83', '20:3A:07:85:59:51']"
4,"['SDP_AT', '-81', '38:90:A5:5A:11:1D']"
4,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
4,"['SDP_AT', '-79', '38:90:A5:5A:11:12']"
4,"['eduroam', '-79', '38:90:A5:5A:11:11']"
4,"['central', '-83', '20:3A:07:85:59:50']"
4,"['central', '-81', '38:90:A5:20:20:40']"
4,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
4,"['central', '-80', '38:90:A5:5A:11:10']"
4,"['Visit-Ed', '-88', '38:90:A5:4D:6A:1C']"
4,"['eduroam', '-81', '38:90:A5:20:20:41']"
4,"['central', '-83', '38:90:A5:5A:11:1F']"
4,"['central', '-86', '38:90:A5:4D:6A:1F']"
5,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
5,"['SDProbots', '-48', '00:13:21:57:B4:67']"
5,"['central', '-57', '38:90:A5:19:EB:F0']"
5,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
5,"['eduroam', '-41', '38:90:A5:0D:33:31']"
5,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
5,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
5,"['central', '-66', '38:90:A5:19:EB:FF']"
5,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
5,"['eduroam', '-40', '38:90:A5:0D:33:3E']"
5,"['central', '-39', '38:90:A5:0D:33:3F']"
5,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
5,"['SDProbots', '-80', '00:13:21:57:E4:EB']"
5,"['central', '-42', '38:90:A5:0D:33:30']"
5,"['SDP_AT', '-42', '38:90:A5:0D:33:32']"
5,"['SDProbots', '-84', '00:0D:9D:F6:12:77']"
5,"['eduroam', '-81', '38:90:A5:5A:11:1E']"
5,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
5,"['eduroam', '-83', '20:3A:07:85:59:51']"
5,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
5,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
5,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
5,"['eduroam', '-79', '38:90:A5:5A:11:11']"
5,"['central', '-83', '20:3A:07:85:59:50']"
5,"['central', '-81', '38:90:A5:20:20:40']"
5,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
5,"['central', '-79', '38:90:A5:5A:11:10']"
5,"['Visit-Ed', '-85', '38:90:A5:4D:6A:1C']"
5,"['eduroam', '-83', '38:90:A5:20:20:41']"
5,"['central', '-81', '38:90:A5:5A:11:1F']"
5,"['central', '-85', '38:90:A5:4D:6A:1F']"
6,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
6,"['SDProbots', '-46', '00:13:21:57:B4:67']"
6,"['central', '-57', '38:90:A5:19:EB:F0']"
6,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
6,"['eduroam', '-41', '38:90:A5:0D:33:31']"
6,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
6,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
6,"['central', '-66', '38:90:A5:19:EB:FF']"
6,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
6,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
6,"['central', '-39', '38:90:A5:0D:33:3F']"
6,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
6,"['SDProbots', '-80', '00:13:21:57:E4:EB']"
6,"['central', '-42', '38:90:A5:0D:33:30']"
6,"['SDP_AT', '-42', '38:90:A5:0D:33:32']"
6,"['SDProbots', '-85', '00:0D:9D:F6:12:77']"
6,"['eduroam', '-81', '38:90:A5:5A:11:1E']"
6,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
6,"['eduroam', '-83', '20:3A:07:85:59:51']"
6,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
6,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
6,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
6,"['eduroam', '-79', '38:90:A5:5A:11:11']"
6,"['central', '-83', '20:3A:07:85:59:50']"
6,"['central', '-81', '38:90:A5:20:20:40']"
6,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
6,"['central', '-79', '38:90:A5:5A:11:10']"
6,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
6,"['eduroam', '-81', '38:90:A5:20:20:41']"
6,"['central', '-81', '38:90:A5:5A:11:1F']"
6,"['central', '-85', '38:90:A5:4D:6A:1F']"
7,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
7,"['SDProbots', '-50', '00:13:21:57:B4:67']"
7,"['central', '-57', '38:90:A5:19:EB:F0']"
7,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
7,"['eduroam', '-41', '38:90:A5:0D:33:31']"
7,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
7,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
7,"['central', '-66', '38:90:A5:19:EB:FF']"
7,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
7,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
7,"['central', '-39', '38:90:A5:0D:33:3F']"
7,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
7,"['SDProbots', '-79', '00:13:21:57:E4:EB']"
7,"['central', '-42', '38:90:A5:0D:33:30']"
7,"['SDP_AT', '-42', '38:90:A5:0D:33:32']"
7,"['SDProbots', '-82', '00:0D:9D:F6:12:77']"
7,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
7,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
7,"['eduroam', '-83', '20:3A:07:85:59:51']"
7,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
7,"['Visit-Ed', '-83', '38:90:A5:20:20:42']"
7,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
7,"['eduroam', '-81', '38:90:A5:5A:11:11']"
7,"['central', '-83', '20:3A:07:85:59:50']"
7,"['central', '-81', '38:90:A5:20:20:40']"
7,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
7,"['central', '-81', '38:90:A5:5A:11:10']"
7,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
7,"['eduroam', '-82', '38:90:A5:20:20:41']"
7,"['central', '-81', '38:90:A5:5A:11:1F']"
7,"['central', '-85', '38:90:A5:4D:6A:1F']"
8,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
8,"['SDProbots', '-47', '00:13:21:57:B4:67']"
8,"['central', '-58', '38:90:A5:19:EB:F0']"
8,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
8,"['eduroam', '-41', '38:90:A5:0D:33:31']"
8,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
8,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
8,"['central', '-66', '38:90:A5:19:EB:FF']"
8,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
8,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
8,"['central', '-38', '38:90:A5:0D:33:3F']"
8,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
8,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
8,"['central', '-41', '38:90:A5:0D:33:30']"
8,"['SDP_AT', '-41', '38:90:A5:0D:33:32']"
8,"['SDProbots', '-88', '00:0D:9D:F6:12:77']"
8,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
8,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
8,"['eduroam', '-83', '20:3A:07:85:59:51']"
8,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
8,"['Visit-Ed', '-83', '38:90:A5:20:20:42']"
8,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
8,"['eduroam', '-80', '38:90:A5:5A:11:11']"
8,"['central', '-83', '20:3A:07:85:59:50']"
8,"['central', '-82', '38:90:A5:20:20:40']"
8,"['eduroam', '-85', '38:90:A5:4D:6A:1E']"
8,"['central', '-79', '38:90:A5:5A:11:10']"
8,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
8,"['eduroam', '-82', '38:90:A5:20:20:41']"
8,"['central', '-83', '38:90:A5:5A:11:1F']"
8,"['central', '-85', '38:90:A5:4D:6A:1F']"
9,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
9,"['SDProbots', '-49', '00:13:21:57:B4:67']"
9,"['central', '-57', '38:90:A5:19:EB:F0']"
9,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
9,"['eduroam', '-41', '38:90:A5:0D:33:31']"
9,"['SDProbots', '-71', '00:16:35:9D:2B:09']"
9,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
9,"['central', '-66', '38:90:A5:19:EB:FF']"
9,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
9,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
9,"['central', '-38', '38:90:A5:0D:33:3F']"
9,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
9,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
9,"['central', '-41', '38:90:A5:0D:33:30']"
9,"['SDP_AT', '-41', '38:90:A5:0D:33:32']"
9,"['SDProbots', '-88', '00:0D:9D:F6:12:77']"
9,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
9,"['Visit-Ed', '-82', '20:3A:07:85:59:52']"
9,"['eduroam', '-83', '20:3A:07:85:59:51']"
9,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
9,"['Visit-Ed', '-83', '38:90:A5:20:20:42']"
9,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
9,"['eduroam', '-79', '38:90:A5:5A:11:11']"
9,"['central', '-83', '20:3A:07:85:59:50']"
9,"['central', '-82', '38:90:A5:20:20:40']"
9,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
9,"['central', '-80', '38:90:A5:5A:11:10']"
9,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
9,"['eduroam', '-82', '38:90:A5:20:20:41']"
9,"['central', '-83', '38:90:A5:5A:11:1F']"
9,"['central', '-85', '38:90:A5:4D:6A:1F']"
10,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
10,"['SDProbots', '-48', '00:13:21:57:B4:67']"
10,"['central', '-57', '38:90:A5:19:EB:F0']"
10,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
10,"['eduroam', '-41', '38:90:A5:0D:33:31']"
10,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
10,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
10,"['central', '-66', '38:90:A5:19:EB:FF']"
10,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
10,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
10,"['central', '-39', '38:90:A5:0D:33:3F']"
10,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
10,"['SDProbots', '-82', '00:13:21:57:E4:EB']"
10,"['central', '-43', '38:90:A5:0D:33:30']"
10,"['SDP_AT', '-43', '38:90:A5:0D:33:32']"
10,"['SDProbots', '-80', '00:0D:9D:F6:12:77']"
10,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
10,"['Visit-Ed', '-81', '20:3A:07:85:59:52']"
10,"['eduroam', '-83', '20:3A:07:85:59:51']"
10,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
10,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
10,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
10,"['eduroam', '-80', '38:90:A5:5A:11:11']"
10,"['central', '-82', '20:3A:07:85:59:50']"
10,"['central', '-83', '38:90:A5:20:20:40']"
10,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
10,"['central', '-80', '38:90:A5:5A:11:10']"
10,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
10,"['eduroam', '-83', '38:90:A5:20:20:41']"
10,"['central', '-83', '38:90:A5:5A:11:1F']"
10,"['central', '-85', '38:90:A5:4D:6A:1F']"
11,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
11,"['SDProbots', '-47', '00:13:21:57:B4:67']"
11,"['central', '-57', '38:90:A5:19:EB:F0']"
11,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
11,"['eduroam', '-41', '38:90:A5:0D:33:31']"
11,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
11,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
11,"['central', '-66', '38:90:A5:19:EB:FF']"
11,"['Visit-Ed', '-67', '38:90:A5:19:EB:FC']"
11,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
11,"['central', '-39', '38:90:A5:0D:33:3F']"
11,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
11,"['SDProbots', '-84', '00:13:21:57:E4:EB']"
11,"['central', '-43', '38:90:A5:0D:33:30']"
11,"['SDP_AT', '-42', '38:90:A5:0D:33:32']"
11,"['SDProbots', '-80', '00:0D:9D:F6:12:77']"
11,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
11,"['Visit-Ed', '-81', '20:3A:07:85:59:52']"
11,"['eduroam', '-83', '20:3A:07:85:59:51']"
11,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
11,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
11,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
11,"['eduroam', '-81', '38:90:A5:5A:11:11']"
11,"['central', '-82', '20:3A:07:85:59:50']"
11,"['central', '-83', '38:90:A5:20:20:40']"
11,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
11,"['central', '-80', '38:90:A5:5A:11:10']"
11,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
11,"['eduroam', '-82', '38:90:A5:20:20:41']"
11,"['central', '-84', '38:90:A5:5A:11:1F']"
11,"['central', '-86', '38:90:A5:4D:6A:1F']"
12,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
12,"['SDProbots', '-47', '00:13:21:57:B4:67']"
12,"['central', '-57', '38:90:A5:19:EB:F0']"
12,"['Visit-Ed', '-58', '38:90:A5:19:EB:F3']"
12,"['eduroam', '-40', '38:90:A5:0D:33:31']"
12,"['SDProbots', '-76', '00:16:35:9D:2B:09']"
12,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
12,"['central', '-66', '38:90:A5:19:EB:FF']"
12,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
12,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
12,"['central', '-39', '38:90:A5:0D:33:3F']"
12,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
12,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
12,"['central', '-42', '38:90:A5:0D:33:30']"
12,"['SDP_AT', '-42', '38:90:A5:0D:33:32']"
12,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
12,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
12,"['Visit-Ed', '-81', '20:3A:07:85:59:52']"
12,"['eduroam', '-83', '20:3A:07:85:59:51']"
12,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
12,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
12,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
12,"['eduroam', '-81', '38:90:A5:5A:11:11']"
12,"['central', '-80', '20:3A:07:85:59:50']"
12,"['central', '-83', '38:90:A5:20:20:40']"
12,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
12,"['central', '-80', '38:90:A5:5A:11:10']"
12,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
12,"['eduroam', '-83', '38:90:A5:20:20:41']"
12,"['central', '-84', '38:90:A5:5A:11:1F']"
12,"['central', '-88', '38:90:A5:4D:6A:1F']"
13,"['eduroam', '-57', '38:90:A5:19:EB:F1']"
13,"['SDProbots', '-46', '00:13:21:57:B4:67']"
13,"['central', '-57', '38:90:A5:19:EB:F0']"
13,"['Visit-Ed', '-56', '38:90:A5:19:EB:F3']"
13,"['eduroam', '-40', '38:90:A5:0D:33:31']"
13,"['SDProbots', '-71', '00:16:35:9D:2B:09']"
13,"['eduroam', '-65', '38:90:A5:19:EB:FE']"
13,"['central', '-66', '38:90:A5:19:EB:FF']"
13,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
13,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
13,"['central', '-39', '38:90:A5:0D:33:3F']"
13,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
13,"['SDProbots', '-83', '00:13:21:57:E4:EB']"
13,"['central', '-41', '38:90:A5:0D:33:30']"
13,"['SDP_AT', '-41', '38:90:A5:0D:33:32']"
13,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
13,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
13,"['Visit-Ed', '-81', '20:3A:07:85:59:52']"
13,"['eduroam', '-83', '20:3A:07:85:59:51']"
13,"['SDP_AT', '-82', '38:90:A5:5A:11:1D']"
13,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
13,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
13,"['eduroam', '-81', '38:90:A5:5A:11:11']"
13,"['central', '-80', '20:3A:07:85:59:50']"
13,"['central', '-82', '38:90:A5:20:20:40']"
13,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
13,"['central', '-80', '38:90:A5:5A:11:10']"
13,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
13,"['eduroam', '-82', '38:90:A5:20:20:41']"
13,"['central', '-84', '38:90:A5:5A:11:1F']"
13,"['central', '-88', '38:90:A5:4D:6A:1F']"
14,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
14,"['SDProbots', '-50', '00:13:21:57:B4:67']"
14,"['central', '-57', '38:90:A5:19:EB:F0']"
14,"['Visit-Ed', '-56', '38:90:A5:19:EB:F3']"
14,"['eduroam', '-41', '38:90:A5:0D:33:31']"
14,"['SDProbots', '-72', '00:16:35:9D:2B:09']"
14,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
14,"['central', '-66', '38:90:A5:19:EB:FF']"
14,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
14,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
14,"['central', '-39', '38:90:A5:0D:33:3F']"
14,"['SDP_AT', '-38', '38:90:A5:0D:33:3D']"
14,"['SDProbots', '-85', '00:13:21:57:E4:EB']"
14,"['central', '-41', '38:90:A5:0D:33:30']"
14,"['SDP_AT', '-41', '38:90:A5:0D:33:32']"
14,"['SDProbots', '-83', '00:0D:9D:F6:12:77']"
14,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
14,"['Visit-Ed', '-84', '20:3A:07:85:59:52']"
14,"['eduroam', '-83', '20:3A:07:85:59:51']"
14,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
14,"['Visit-Ed', '-81', '38:90:A5:20:20:42']"
14,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
14,"['eduroam', '-81', '38:90:A5:5A:11:11']"
14,"['central', '-80', '20:3A:07:85:59:50']"
14,"['central', '-83', '38:90:A5:20:20:40']"
14,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
14,"['central', '-80', '38:90:A5:5A:11:10']"
14,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
14,"['eduroam', '-82', '38:90:A5:20:20:41']"
14,"['central', '-82', '38:90:A5:5A:11:1F']"
14,"['central', '-86', '38:90:A5:4D:6A:1F']"
15,"['eduroam', '-58', '38:90:A5:19:EB:F1']"
15,"['SDProbots', '-47', '00:13:21:57:B4:67']"
15,"['central', '-58', '38:90:A5:19:EB:F0']"
15,"['Visit-Ed', '-57', '38:90:A5:19:EB:F3']"
15,"['eduroam', '-40', '38:90:A5:0D:33:31']"
15,"['SDProbots', '-71', '00:16:35:9D:2B:09']"
15,"['eduroam', '-66', '38:90:A5:19:EB:FE']"
15,"['central', '-66', '38:90:A5:19:EB:FF']"
15,"['Visit-Ed', '-66', '38:90:A5:19:EB:FC']"
15,"['eduroam', '-39', '38:90:A5:0D:33:3E']"
15,"['central', '-39', '38:90:A5:0D:33:3F']"
15,"['SDP_AT', '-39', '38:90:A5:0D:33:3D']"
15,"['SDProbots', '-81', '00:13:21:57:E4:EB']"
15,"['central', '-41', '38:90:A5:0D:33:30']"
15,"['SDP_AT', '-41', '38:90:A5:0D:33:32']"
15,"['SDProbots', '-86', '00:0D:9D:F6:12:77']"
15,"['eduroam', '-83', '38:90:A5:5A:11:1E']"
15,"['Visit-Ed', '-83', '20:3A:07:85:59:52']"
15,"['eduroam', '-84', '20:3A:07:85:59:51']"
15,"['SDP_AT', '-83', '38:90:A5:5A:11:1D']"
15,"['Visit-Ed', '-82', '38:90:A5:20:20:42']"
15,"['SDP_AT', '-80', '38:90:A5:5A:11:12']"
15,"['eduroam', '-81', '38:90:A5:5A:11:11']"
15,"['central', '-82', '20:3A:07:85:59:50']"
15,"['central', '-82', '38:90:A5:20:20:40']"
15,"['eduroam', '-86', '38:90:A5:4D:6A:1E']"
15,"['central', '-80', '38:90:A5:5A:11:10']"
15,"['Visit-Ed', '-86', '38:90:A5:4D:6A:1C']"
